model,target,task_type,feature_block,heldout_checkpoint,selected_regularization,selection_metric,inner_grid,test_n,test_r2,test_mae,test_spearman,target_mean,target_std,test_auc,test_log_loss,test_balanced_accuracy,n_positive,n_negative
qwen,delta_nll_cumulative,regression,A+C5,40,0.1,inner_mae,"[{""inner_loss"": 0.02045992064036024, ""regularization"": 0.0}, {""inner_loss"": 0.0162579857211589, ""regularization"": 0.0001}, {""inner_loss"": 0.016413556063616237, ""regularization"": 0.001}, {""inner_loss"": 0.01566337771742939, ""regularization"": 0.01}, {""inner_loss"": 0.014710252945558366, ""regularization"": 0.1}, {""inner_loss"": 0.01484786653113066, ""regularization"": 1.0}, {""inner_loss"": 0.016789471702050748, ""regularization"": 10.0}, {""inner_loss"": 0.021662890855108103, ""regularization"": 100.0}]",16,0.6592775057545235,0.007169066838332097,0.911764705882353,0.004051472468921012,0.01914819080677155,,,,,
qwen,delta_nll_cumulative,regression,A+C5,160,1.0,inner_mae,"[{""inner_loss"": 0.00917689681956642, ""regularization"": 0.0}, {""inner_loss"": 0.007715603803797857, ""regularization"": 0.0001}, {""inner_loss"": 0.007784066433886926, ""regularization"": 0.001}, {""inner_loss"": 0.007622290156782531, ""regularization"": 0.01}, {""inner_loss"": 0.007542260711257164, ""regularization"": 0.1}, {""inner_loss"": 0.007429216521359655, ""regularization"": 1.0}, {""inner_loss"": 0.007788925067555925, ""regularization"": 10.0}, {""inner_loss"": 0.008819517548811032, ""regularization"": 100.0}]",16,-0.3847904027435227,0.022299747490191275,-0.05294117647058824,0.03012132773600797,0.027463616463007715,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A,5,0.0001,inner_mae,"[{""inner_loss"": 0.020819944460602924, ""regularization"": 0.0}, {""inner_loss"": 0.016254153216033265, ""regularization"": 0.0001}, {""inner_loss"": 0.017030489492273124, ""regularization"": 0.001}, {""inner_loss"": 0.01676813632271888, ""regularization"": 0.01}, {""inner_loss"": 0.016627282929354233, ""regularization"": 0.1}, {""inner_loss"": 0.018083625740003256, ""regularization"": 1.0}, {""inner_loss"": 0.020717066518273024, ""regularization"": 10.0}, {""inner_loss"": 0.02154287999161981, ""regularization"": 100.0}]",16,-6.343063804589964,0.013849178416814982,-0.28529411764705886,-0.007177327678803845,0.006651095685494289,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A,20,100.0,inner_mae,"[{""inner_loss"": 0.04737798316037586, ""regularization"": 0.0}, {""inner_loss"": 0.03455450717986057, ""regularization"": 0.0001}, {""inner_loss"": 0.0330992415403198, ""regularization"": 0.001}, {""inner_loss"": 0.031060452982594095, ""regularization"": 0.01}, {""inner_loss"": 0.02942774509342444, ""regularization"": 0.1}, {""inner_loss"": 0.027295661410953714, ""regularization"": 1.0}, {""inner_loss"": 0.024743294396881454, ""regularization"": 10.0}, {""inner_loss"": 0.02111609977975217, ""regularization"": 100.0}]",16,-1.684268220542493,0.015499375909320021,0.08529411764705883,-0.004163106720684231,0.011145708794917783,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A,40,100.0,inner_mae,"[{""inner_loss"": 0.03643698847784131, ""regularization"": 0.0}, {""inner_loss"": 0.030768158346763972, ""regularization"": 0.0001}, {""inner_loss"": 0.030651561139601418, ""regularization"": 0.001}, {""inner_loss"": 0.029585497911244558, ""regularization"": 0.01}, {""inner_loss"": 0.028588606677657547, ""regularization"": 0.1}, {""inner_loss"": 0.024948595449414274, ""regularization"": 1.0}, {""inner_loss"": 0.023230632083075894, ""regularization"": 10.0}, {""inner_loss"": 0.02287133637573373, ""regularization"": 100.0}]",16,-0.0566449518081118,0.015894785605322363,0.38235294117647056,0.004051472468921012,0.01914819080677155,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A,160,100.0,inner_mae,"[{""inner_loss"": 0.016760241578308712, ""regularization"": 0.0}, {""inner_loss"": 0.014498180742272914, ""regularization"": 0.0001}, {""inner_loss"": 0.01413345313726358, ""regularization"": 0.001}, {""inner_loss"": 0.0124019475373265, ""regularization"": 0.01}, {""inner_loss"": 0.012326696991381364, ""regularization"": 0.1}, {""inner_loss"": 0.011118578097481182, ""regularization"": 1.0}, {""inner_loss"": 0.009952874762312774, ""regularization"": 10.0}, {""inner_loss"": 0.0094661783763944, ""regularization"": 100.0}]",16,-1.318842624336182,0.031248332718325184,-0.14705882352941177,0.03012132773600797,0.027463616463007715,,,,,
qwen,delta_nll_cumulative,regression,Pk5+C5,5,0.1,inner_mae,"[{""inner_loss"": 0.017162977587957803, ""regularization"": 0.0}, {""inner_loss"": 0.017160865905908786, ""regularization"": 0.0001}, {""inner_loss"": 0.01714195476670231, ""regularization"": 0.001}, {""inner_loss"": 0.016961690399395782, ""regularization"": 0.01}, {""inner_loss"": 0.01594329888858104, ""regularization"": 0.1}, {""inner_loss"": 0.016574970229203737, ""regularization"": 1.0}, {""inner_loss"": 0.0166083820868303, ""regularization"": 10.0}, {""inner_loss"": 0.018812571745749195, ""regularization"": 100.0}]",16,-2.837051829175427,0.00961920746620932,-0.6857985668266282,-0.007177327678803845,0.006651095685494289,,,,,
qwen,delta_nll_cumulative,regression,Pk5+C5,20,100.0,inner_mae,"[{""inner_loss"": 0.025816506695850006, ""regularization"": 0.0}, {""inner_loss"": 0.025810101855801595, ""regularization"": 0.0001}, {""inner_loss"": 0.025752987203806088, ""regularization"": 0.001}, {""inner_loss"": 0.025283379527649415, ""regularization"": 0.01}, {""inner_loss"": 0.024117657216500294, ""regularization"": 0.1}, {""inner_loss"": 0.022230883069265888, ""regularization"": 1.0}, {""inner_loss"": 0.020447936967322496, ""regularization"": 10.0}, {""inner_loss"": 0.018420432333134604, ""regularization"": 100.0}]",16,-0.9462948591303681,0.012957766979241619,-0.044117647058823525,-0.004163106720684231,0.011145708794917783,,,,,
qwen,delta_nll_cumulative,regression,Pk5+C5,40,10.0,inner_mae,"[{""inner_loss"": 0.0278232040349142, ""regularization"": 0.0}, {""inner_loss"": 0.027814647112104296, ""regularization"": 0.0001}, {""inner_loss"": 0.027740270154770524, ""regularization"": 0.001}, {""inner_loss"": 0.02718136113090508, ""regularization"": 0.01}, {""inner_loss"": 0.025004847100401514, ""regularization"": 0.1}, {""inner_loss"": 0.01981018201861483, ""regularization"": 1.0}, {""inner_loss"": 0.01751059982279011, ""regularization"": 10.0}, {""inner_loss"": 0.020236070037915648, ""regularization"": 100.0}]",16,0.14710070192567715,0.013416762166485624,0.6558823529411765,0.004051472468921012,0.01914819080677155,,,,,
qwen,delta_nll_cumulative,regression,Pk5+C5,160,10.0,inner_mae,"[{""inner_loss"": 0.01202637334606575, ""regularization"": 0.0}, {""inner_loss"": 0.01200889795522161, ""regularization"": 0.0001}, {""inner_loss"": 0.01186512077049185, ""regularization"": 0.001}, {""inner_loss"": 0.011120883916640144, ""regularization"": 0.01}, {""inner_loss"": 0.010588348212734982, ""regularization"": 0.1}, {""inner_loss"": 0.00980671782204028, ""regularization"": 1.0}, {""inner_loss"": 0.008874376809297169, ""regularization"": 10.0}, {""inner_loss"": 0.009013009135670986, ""regularization"": 100.0}]",16,-0.37099203271034575,0.021219536283616686,0.15,0.03012132773600797,0.027463616463007715,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A+C5,5,0.001,inner_mae,"[{""inner_loss"": 0.02636368705636982, ""regularization"": 0.0}, {""inner_loss"": 0.015154947178073903, ""regularization"": 0.0001}, {""inner_loss"": 0.01479380389013215, ""regularization"": 0.001}, {""inner_loss"": 0.014875743917011889, ""regularization"": 0.01}, {""inner_loss"": 0.0158066146625423, ""regularization"": 0.1}, {""inner_loss"": 0.017483638807604583, ""regularization"": 1.0}, {""inner_loss"": 0.017242364596176424, ""regularization"": 10.0}, {""inner_loss"": 0.019351377076177675, ""regularization"": 100.0}]",16,-5.045039693110674,0.013323386212765746,-0.17352941176470588,-0.007177327678803845,0.006651095685494289,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A+C5,20,100.0,inner_mae,"[{""inner_loss"": 0.05139556416873267, ""regularization"": 0.0}, {""inner_loss"": 0.03548761926818387, ""regularization"": 0.0001}, {""inner_loss"": 0.03343478151451574, ""regularization"": 0.001}, {""inner_loss"": 0.02873963084658281, ""regularization"": 0.01}, {""inner_loss"": 0.025760117477437464, ""regularization"": 0.1}, {""inner_loss"": 0.023975755305193067, ""regularization"": 1.0}, {""inner_loss"": 0.02175057152802452, ""regularization"": 10.0}, {""inner_loss"": 0.01926840972935465, ""regularization"": 100.0}]",16,-0.9949884030458971,0.013416361791068969,0.2823529411764706,-0.004163106720684231,0.011145708794917783,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A+C5,40,10.0,inner_mae,"[{""inner_loss"": 0.031650122825689644, ""regularization"": 0.0}, {""inner_loss"": 0.03160933900160036, ""regularization"": 0.0001}, {""inner_loss"": 0.03163653066113964, ""regularization"": 0.001}, {""inner_loss"": 0.02997084400297891, ""regularization"": 0.01}, {""inner_loss"": 0.026656671023506887, ""regularization"": 0.1}, {""inner_loss"": 0.02161338335796824, ""regularization"": 1.0}, {""inner_loss"": 0.0196305816780739, ""regularization"": 10.0}, {""inner_loss"": 0.020788568150942138, ""regularization"": 100.0}]",16,0.31943801879418665,0.012936104054962365,0.8705882352941177,0.004051472468921012,0.01914819080677155,,,,,
qwen,delta_nll_cumulative,regression,Pk5+A+C5,160,10.0,inner_mae,"[{""inner_loss"": 0.0150294201367789, ""regularization"": 0.0}, {""inner_loss"": 0.011134996992768912, ""regularization"": 0.0001}, {""inner_loss"": 0.010932260487990642, ""regularization"": 0.001}, {""inner_loss"": 0.010150000614775466, ""regularization"": 0.01}, {""inner_loss"": 0.009641082530968343, ""regularization"": 0.1}, {""inner_loss"": 0.008797741638728158, ""regularization"": 1.0}, {""inner_loss"": 0.00806515025225753, ""regularization"": 10.0}, {""inner_loss"": 0.008818224216391016, ""regularization"": 100.0}]",16,-0.41154186405496085,0.022906587864168597,-0.12352941176470587,0.03012132773600797,0.027463616463007715,,,,,
qwen,is_opd,classification,A,5,0.001,inner_log_loss,"[{""inner_loss"": 0.5323365373775772, ""regularization"": 0.0001}, {""inner_loss"": 0.5318557583972453, ""regularization"": 0.001}, {""inner_loss"": 0.5342989694524455, ""regularization"": 0.01}, {""inner_loss"": 0.5468084491414736, ""regularization"": 0.1}, {""inner_loss"": 0.5585955632871931, ""regularization"": 1.0}, {""inner_loss"": 0.5618928144705421, ""regularization"": 10.0}]",16,,,,,,0.6458333333333334,0.532078183154018,0.5833333333333333,4.0,12.0
qwen,is_opd,classification,A,20,0.001,inner_log_loss,"[{""inner_loss"": 0.5323937927405016, ""regularization"": 0.0001}, {""inner_loss"": 0.5320386481169639, ""regularization"": 0.001}, {""inner_loss"": 0.5343846819444414, ""regularization"": 0.01}, {""inner_loss"": 0.5451917116568902, ""regularization"": 0.1}, {""inner_loss"": 0.5578360391228006, ""regularization"": 1.0}, {""inner_loss"": 0.5617927409685062, ""regularization"": 10.0}]",16,,,,,,0.6875,0.5319625570085929,0.5833333333333333,4.0,12.0
qwen,is_opd,classification,A,40,0.0001,inner_log_loss,"[{""inner_loss"": 0.5086909178539594, ""regularization"": 0.0001}, {""inner_loss"": 0.5096844223419382, ""regularization"": 0.001}, {""inner_loss"": 0.5192792563898593, ""regularization"": 0.01}, {""inner_loss"": 0.5368337216115407, ""regularization"": 0.1}, {""inner_loss"": 0.553699197958695, ""regularization"": 1.0}, {""inner_loss"": 0.5611958793769871, ""regularization"": 10.0}]",16,,,,,,0.375,0.5842742810580089,0.5,4.0,12.0
qwen,is_opd,classification,A,160,0.01,inner_log_loss,"[{""inner_loss"": 0.5570064187995575, ""regularization"": 0.0001}, {""inner_loss"": 0.556416993274321, ""regularization"": 0.001}, {""inner_loss"": 0.5554094166718312, ""regularization"": 0.01}, {""inner_loss"": 0.5580102760690567, ""regularization"": 0.1}, {""inner_loss"": 0.5612501797157013, ""regularization"": 1.0}, {""inner_loss"": 0.5622048255476407, ""regularization"": 10.0}]",16,,,,,,0.7083333333333334,0.4841906159004424,0.5,4.0,12.0
qwen,is_opd,classification,C5,5,1.0,inner_log_loss,"[{""inner_loss"": 1.8030400414000656, ""regularization"": 0.0001}, {""inner_loss"": 1.7032419108432737, ""regularization"": 0.001}, {""inner_loss"": 1.2478691359154508, ""regularization"": 0.01}, {""inner_loss"": 0.7049056023585796, ""regularization"": 0.1}, {""inner_loss"": 0.5405623032405041, ""regularization"": 1.0}, {""inner_loss"": 0.557830156871422, ""regularization"": 10.0}]",16,,,,,,0.9791666666666666,0.5530343408466534,0.5,4.0,12.0
qwen,is_opd,classification,C5,20,1.0,inner_log_loss,"[{""inner_loss"": 2.195077646755632, ""regularization"": 0.0001}, {""inner_loss"": 2.0728701696922784, ""regularization"": 0.001}, {""inner_loss"": 1.4619465181561784, ""regularization"": 0.01}, {""inner_loss"": 0.7651676360008631, ""regularization"": 0.1}, {""inner_loss"": 0.5515028774690947, ""regularization"": 1.0}, {""inner_loss"": 0.5589679658906889, ""regularization"": 10.0}]",16,,,,,,0.9583333333333334,0.5370441801050124,0.5,4.0,12.0
qwen,is_opd,classification,C5,40,10.0,inner_log_loss,"[{""inner_loss"": 2.9360833243704367, ""regularization"": 0.0001}, {""inner_loss"": 2.917302201412337, ""regularization"": 0.001}, {""inner_loss"": 2.445421200104285, ""regularization"": 0.01}, {""inner_loss"": 1.1196409860209795, ""regularization"": 0.1}, {""inner_loss"": 0.5743682099349203, ""regularization"": 1.0}, {""inner_loss"": 0.5590465068085655, ""regularization"": 10.0}]",16,,,,,,1.0,0.5580523496107381,0.5,4.0,12.0
qwen,is_opd,classification,C5,160,0.01,inner_log_loss,"[{""inner_loss"": 0.34199575390650344, ""regularization"": 0.0001}, {""inner_loss"": 0.3339984562273939, ""regularization"": 0.001}, {""inner_loss"": 0.30764718914278233, ""regularization"": 0.01}, {""inner_loss"": 0.3345603770469205, ""regularization"": 0.1}, {""inner_loss"": 0.4728228261499415, ""regularization"": 1.0}, {""inner_loss"": 0.5505551890280073, ""regularization"": 10.0}]",16,,,,,,0.7916666666666666,3.5716687315422107,0.5833333333333334,4.0,12.0
qwen,is_opd,classification,Pk5,5,1.0,inner_log_loss,"[{""inner_loss"": 0.9501482903727559, ""regularization"": 0.0001}, {""inner_loss"": 0.8890474593501919, ""regularization"": 0.001}, {""inner_loss"": 0.6455792880032923, ""regularization"": 0.01}, {""inner_loss"": 0.5559094030848449, ""regularization"": 0.1}, {""inner_loss"": 0.5516889363388032, ""regularization"": 1.0}, {""inner_loss"": 0.5602948940363482, ""regularization"": 10.0}]",16,,,,,,0.6666666666666666,0.5518173559018664,0.5,4.0,12.0
qwen,is_opd,classification,Pk5,20,10.0,inner_log_loss,"[{""inner_loss"": 2.9181824601103616, ""regularization"": 0.0001}, {""inner_loss"": 2.6619874006058333, ""regularization"": 0.001}, {""inner_loss"": 1.4451786012098653, ""regularization"": 0.01}, {""inner_loss"": 0.7284298436913837, ""regularization"": 0.1}, {""inner_loss"": 0.5727443584043793, ""regularization"": 1.0}, {""inner_loss"": 0.561328793229396, ""regularization"": 10.0}]",16,,,,,,0.6666666666666666,0.5603076381823617,0.5,4.0,12.0
qwen,is_opd,classification,Pk5,40,1.0,inner_log_loss,"[{""inner_loss"": 1.977278440179816, ""regularization"": 0.0001}, {""inner_loss"": 1.8146737270242959, ""regularization"": 0.001}, {""inner_loss"": 1.0213927226944206, ""regularization"": 0.01}, {""inner_loss"": 0.5515591980156823, ""regularization"": 0.1}, {""inner_loss"": 0.54931278571924, ""regularization"": 1.0}, {""inner_loss"": 0.5597827618967464, ""regularization"": 10.0}]",16,,,,,,0.6666666666666666,0.5650725503709383,0.5,4.0,12.0
qwen,is_opd,classification,Pk5,160,0.0001,inner_log_loss,"[{""inner_loss"": 0.26338499183772207, ""regularization"": 0.0001}, {""inner_loss"": 0.2751430393390047, ""regularization"": 0.001}, {""inner_loss"": 0.3763989588338014, ""regularization"": 0.01}, {""inner_loss"": 0.5380727411672361, ""regularization"": 0.1}, {""inner_loss"": 0.5564695925636386, ""regularization"": 1.0}, {""inner_loss"": 0.5609288857651843, ""regularization"": 10.0}]",16,,,,,,0.3333333333333333,2.472339568778858,0.5,4.0,12.0
qwen,is_opd,classification,A+C5,5,1.0,inner_log_loss,"[{""inner_loss"": 2.674076901719713, ""regularization"": 0.0001}, {""inner_loss"": 2.5660088599352666, ""regularization"": 0.001}, {""inner_loss"": 1.572653135308923, ""regularization"": 0.01}, {""inner_loss"": 0.7129585419063792, ""regularization"": 0.1}, {""inner_loss"": 0.5364009376792316, ""regularization"": 1.0}, {""inner_loss"": 0.5573740194850565, ""regularization"": 10.0}]",16,,,,,,0.8541666666666666,0.5507489534004428,0.5,4.0,12.0
qwen,is_opd,classification,A+C5,20,1.0,inner_log_loss,"[{""inner_loss"": 2.6843235228985485, ""regularization"": 0.0001}, {""inner_loss"": 2.509163149587902, ""regularization"": 0.001}, {""inner_loss"": 1.4568257757964742, ""regularization"": 0.01}, {""inner_loss"": 0.7217723930061676, ""regularization"": 0.1}, {""inner_loss"": 0.545638921678939, ""regularization"": 1.0}, {""inner_loss"": 0.5584058685308791, ""regularization"": 10.0}]",16,,,,,,0.9166666666666666,0.5351023578777949,0.5,4.0,12.0
qwen,is_opd,classification,A+C5,40,10.0,inner_log_loss,"[{""inner_loss"": 3.2568939627884705, ""regularization"": 0.0001}, {""inner_loss"": 3.189972975024465, ""regularization"": 0.001}, {""inner_loss"": 2.72643314557803, ""regularization"": 0.01}, {""inner_loss"": 1.0860775937341594, ""regularization"": 0.1}, {""inner_loss"": 0.5617043163260015, ""regularization"": 1.0}, {""inner_loss"": 0.5578567445568006, ""regularization"": 10.0}]",16,,,,,,1.0,0.5580490828145565,0.5,4.0,12.0
qwen,is_opd,classification,A+C5,160,0.01,inner_log_loss,"[{""inner_loss"": 0.3183086193752691, ""regularization"": 0.0001}, {""inner_loss"": 0.3079322630522652, ""regularization"": 0.001}, {""inner_loss"": 0.27965232657014233, ""regularization"": 0.01}, {""inner_loss"": 0.3272653032298186, ""regularization"": 0.1}, {""inner_loss"": 0.4720408803430393, ""regularization"": 1.0}, {""inner_loss"": 0.5504345441283066, ""regularization"": 10.0}]",16,,,,,,0.7916666666666666,4.012032757277461,0.5833333333333334,4.0,12.0
qwen,is_opd,classification,Pk5+A,5,0.1,inner_log_loss,"[{""inner_loss"": 1.1028059607034546, ""regularization"": 0.0001}, {""inner_loss"": 1.019296094290782, ""regularization"": 0.001}, {""inner_loss"": 0.6642569203627589, ""regularization"": 0.01}, {""inner_loss"": 0.5458146838062053, ""regularization"": 0.1}, {""inner_loss"": 0.5486391749702356, ""regularization"": 1.0}, {""inner_loss"": 0.5598664916236465, ""regularization"": 10.0}]",16,,,,,,0.8958333333333334,0.5330587220156431,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+A,20,10.0,inner_log_loss,"[{""inner_loss"": 2.5956648272581426, ""regularization"": 0.0001}, {""inner_loss"": 2.365833282644257, ""regularization"": 0.001}, {""inner_loss"": 1.2910932605576289, ""regularization"": 0.01}, {""inner_loss"": 0.6967992682171147, ""regularization"": 0.1}, {""inner_loss"": 0.5689770995187781, ""regularization"": 1.0}, {""inner_loss"": 0.5608108453771263, ""regularization"": 10.0}]",16,,,,,,0.6666666666666666,0.5601386993773216,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+A,40,0.1,inner_log_loss,"[{""inner_loss"": 1.6905074167523242, ""regularization"": 0.0001}, {""inner_loss"": 1.5491009125315351, ""regularization"": 0.001}, {""inner_loss"": 0.8771981886539401, ""regularization"": 0.01}, {""inner_loss"": 0.5196044890573637, ""regularization"": 0.1}, {""inner_loss"": 0.5419855410994845, ""regularization"": 1.0}, {""inner_loss"": 0.5586822964270401, ""regularization"": 10.0}]",16,,,,,,0.5208333333333334,0.5801198513432281,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+A,160,0.0001,inner_log_loss,"[{""inner_loss"": 0.30755052659486953, ""regularization"": 0.0001}, {""inner_loss"": 0.31643351316493407, ""regularization"": 0.001}, {""inner_loss"": 0.3956696875012165, ""regularization"": 0.01}, {""inner_loss"": 0.5374883599792012, ""regularization"": 0.1}, {""inner_loss"": 0.5557269480364986, ""regularization"": 1.0}, {""inner_loss"": 0.560806207154359, ""regularization"": 10.0}]",16,,,,,,0.5,2.105509453996033,0.5416666666666666,4.0,12.0
qwen,is_opd,classification,Pk5+C5,5,1.0,inner_log_loss,"[{""inner_loss"": 1.5081924457234026, ""regularization"": 0.0001}, {""inner_loss"": 1.359425261223753, ""regularization"": 0.001}, {""inner_loss"": 0.8800476258497586, ""regularization"": 0.01}, {""inner_loss"": 0.5676030931955488, ""regularization"": 0.1}, {""inner_loss"": 0.5240134283198958, ""regularization"": 1.0}, {""inner_loss"": 0.5557243399703339, ""regularization"": 10.0}]",16,,,,,,0.75,0.539278536710494,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+C5,20,1.0,inner_log_loss,"[{""inner_loss"": 4.068688862349551, ""regularization"": 0.0001}, {""inner_loss"": 3.876358982696902, ""regularization"": 0.001}, {""inner_loss"": 2.3343229216369306, ""regularization"": 0.01}, {""inner_loss"": 0.9005508443586261, ""regularization"": 0.1}, {""inner_loss"": 0.5518805211086745, ""regularization"": 1.0}, {""inner_loss"": 0.5577863348424418, ""regularization"": 10.0}]",16,,,,,,0.75,0.5238838453497281,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+C5,40,1.0,inner_log_loss,"[{""inner_loss"": 3.5711219832713326, ""regularization"": 0.0001}, {""inner_loss"": 3.4789025663042543, ""regularization"": 0.001}, {""inner_loss"": 2.781147561252734, ""regularization"": 0.01}, {""inner_loss"": 1.091299054560136, ""regularization"": 0.1}, {""inner_loss"": 0.5496510294013386, ""regularization"": 1.0}, {""inner_loss"": 0.5562791094736421, ""regularization"": 10.0}]",16,,,,,,1.0,0.5285046937902371,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+C5,160,0.01,inner_log_loss,"[{""inner_loss"": 0.2683781806769159, ""regularization"": 0.0001}, {""inner_loss"": 0.26571667773846275, ""regularization"": 0.001}, {""inner_loss"": 0.263019171853686, ""regularization"": 0.01}, {""inner_loss"": 0.3079903223244171, ""regularization"": 0.1}, {""inner_loss"": 0.4652620439230364, ""regularization"": 1.0}, {""inner_loss"": 0.5491456927041556, ""regularization"": 10.0}]",16,,,,,,0.7708333333333334,3.7921666885637824,0.625,4.0,12.0
qwen,is_opd,classification,Pk5+A+C5,5,1.0,inner_log_loss,"[{""inner_loss"": 1.9553496678638123, ""regularization"": 0.0001}, {""inner_loss"": 1.7278583833532872, ""regularization"": 0.001}, {""inner_loss"": 0.9889723745654763, ""regularization"": 0.01}, {""inner_loss"": 0.5770052419648197, ""regularization"": 0.1}, {""inner_loss"": 0.5206849367399734, ""regularization"": 1.0}, {""inner_loss"": 0.5552825399188053, ""regularization"": 10.0}]",16,,,,,,0.7916666666666666,0.5377706080352305,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+A+C5,20,1.0,inner_log_loss,"[{""inner_loss"": 4.048378355588999, ""regularization"": 0.0001}, {""inner_loss"": 3.849751083797886, ""regularization"": 0.001}, {""inner_loss"": 2.3333531985395997, ""regularization"": 0.01}, {""inner_loss"": 0.8782967253297133, ""regularization"": 0.1}, {""inner_loss"": 0.5473614231752663, ""regularization"": 1.0}, {""inner_loss"": 0.557249927605381, ""regularization"": 10.0}]",16,,,,,,0.8125,0.5220997987248934,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+A+C5,40,1.0,inner_log_loss,"[{""inner_loss"": 3.6872557711891467, ""regularization"": 0.0001}, {""inner_loss"": 3.567282864456857, ""regularization"": 0.001}, {""inner_loss"": 2.878775032253367, ""regularization"": 0.01}, {""inner_loss"": 1.062857850888877, ""regularization"": 0.1}, {""inner_loss"": 0.5389491274697864, ""regularization"": 1.0}, {""inner_loss"": 0.5551297841446322, ""regularization"": 10.0}]",16,,,,,,0.9791666666666666,0.5278989267421178,0.5,4.0,12.0
qwen,is_opd,classification,Pk5+A+C5,160,0.01,inner_log_loss,"[{""inner_loss"": 0.31348271172828307, ""regularization"": 0.0001}, {""inner_loss"": 0.29972392149821725, ""regularization"": 0.001}, {""inner_loss"": 0.2650765750300282, ""regularization"": 0.01}, {""inner_loss"": 0.3043818055157777, ""regularization"": 0.1}, {""inner_loss"": 0.464838748275294, ""regularization"": 1.0}, {""inner_loss"": 0.5490326735010651, ""regularization"": 10.0}]",16,,,,,,0.7708333333333334,3.990551225971774,0.625,4.0,12.0
