arm,centered_anisotropy,layer,linear_cka_vs_step0,n_samples,native_object,normalized_entropy_effective_rank,participation_ratio,probe,raw_anisotropy,step,top1_explained_share,top32_explained_share,top8_explained_share
sft,-0.01828998327255249,21,0.9997404217720032,30,raw residual-stream sample means and centered covariance,1.4782930965395271,1.0826327124003252,E_math_hard_v2,0.8098599314689636,40,0.9610713555387983,0.9775883052136047,0.9695482266616692
sft,0.001378874178044498,7,0.9999817609786987,128,raw residual-stream sample means and centered covariance,1.0880745321192289,1.0137089298784303,E_ood,0.8404747843742371,40,0.9932150287205395,0.9954775467914256,0.9944498027900505
sft,-0.0028253623750060797,14,0.9998235702514648,128,raw residual-stream sample means and centered covariance,1.2118796304042432,1.0346063450939722,E_ood,0.785843551158905,40,0.9831320528587257,0.9891678531297305,0.9864142780148846
sft,-0.004429518710821867,21,0.999006450176239,128,raw residual-stream sample means and centered covariance,1.95913316228197,1.1487689652897173,E_ood,0.7765281796455383,40,0.9329856259736612,0.9562834493439765,0.9453826246712174
sft,0.014366338960826397,7,0.999988317489624,541,raw residual-stream sample means and centered covariance,1.0247639146388008,1.0035756827453748,E_if,0.9850569367408752,40,0.9982169276834734,0.9988173321412618,0.9985247124340874
sft,0.012161151506006718,14,0.9999724626541138,541,raw residual-stream sample means and centered covariance,1.058381593886053,1.0089837332078568,E_if,0.9642692804336548,40,0.9955381031143883,0.9970841634310513,0.9963056206131904
sft,0.006417702883481979,21,0.9996546506881714,541,raw residual-stream sample means and centered covariance,1.2327749917582318,1.0382170321085993,E_if,0.9298742413520813,40,0.981420902682193,0.9881810575316647,0.9849425112210443
sft,0.0023905751295387745,7,0.9999927878379822,128,raw residual-stream sample means and centered covariance,1.091797144292932,1.01389295230546,E_general,0.8772166967391968,40,0.9931249882950915,0.9948881480107856,0.9939167247238341
sft,-0.0025361860170960426,14,0.9999575614929199,128,raw residual-stream sample means and centered covariance,1.2208757544362474,1.0350080822434953,E_general,0.7939170598983765,40,0.982941886490477,0.9878841378867078,0.9851284923317559
sft,-0.006789837032556534,21,0.9997202754020691,128,raw residual-stream sample means and centered covariance,2.1118828049049974,1.1665477410062899,E_general,0.7406688332557678,40,0.9258490069788743,0.949739871190378,0.9378244576888368
sft,-0.007632026448845863,7,0.9529150128364563,32,raw residual-stream sample means and centered covariance,144.95611415771464,29.891746473317948,S_math,0.4967939257621765,160,0.12082286280833071,0.5759377811416857,0.379488249545435
sft,-0.016705328598618507,14,0.9885746240615845,32,raw residual-stream sample means and centered covariance,167.33519417827281,32.09317486245484,S_math,0.5029510855674744,160,0.14926634909385708,0.5462978900204131,0.34133922194383165
sft,-0.018167108297348022,21,0.9904269576072693,32,raw residual-stream sample means and centered covariance,184.12100277364854,46.54499392268184,S_math,0.6599642634391785,160,0.10829013691332386,0.5280674471731649,0.30700092974891396
sft,0.08468405902385712,7,0.9999839067459106,32,raw residual-stream sample means and centered covariance,1.022059041848483,1.003337034615371,E_math,0.95773845911026,160,0.9983356345517334,0.9990167259660993,0.99864578220794
sft,0.06762701272964478,14,0.9999791979789734,32,raw residual-stream sample means and centered covariance,1.044845733237274,1.0071956671971611,E_math,0.9203886389732361,160,0.9964214034078032,0.9979609899817748,0.9971385026563732
sft,0.03546195477247238,21,0.999939501285553,32,raw residual-stream sample means and centered covariance,1.171832203879825,1.0302086357477216,E_math,0.8723672032356262,160,0.9852281574769064,0.992052623077596,0.988613626338553
sft,-0.012459103949368,7,0.9999632239341736,30,raw residual-stream sample means and centered covariance,1.0564267621098822,1.0089237305238579,E_math_hard_v2,0.8172505497932434,160,0.9955676988977734,0.9972632413289697,0.9963472094151163
sft,-0.011950740590691566,14,0.9999422430992126,30,raw residual-stream sample means and centered covariance,1.1180573813544212,1.0196953843267635,E_math_hard_v2,0.7933540344238281,160,0.9902949704939448,0.9942387155492327,0.9922631907033007
sft,-0.018368607386946678,21,0.9994356632232666,30,raw residual-stream sample means and centered covariance,1.4705889610123417,1.0815886047725105,E_math_hard_v2,0.811728298664093,160,0.9615351232772232,0.9780729118179847,0.9700512681863941
sft,0.0014344059163704515,7,0.9999382495880127,128,raw residual-stream sample means and centered covariance,1.087142758680157,1.013574537479469,E_ood,0.8426628112792969,160,0.9932808729299233,0.9955452458737483,0.9945194146388588
sft,-0.0026461356319487095,14,0.9997281432151794,128,raw residual-stream sample means and centered covariance,1.2087228924963693,1.0341779740732278,E_ood,0.7888392806053162,160,0.9833356241704494,0.9894016060119917,0.9866395563207985
sft,-0.004294426646083593,21,0.9985691905021667,128,raw residual-stream sample means and centered covariance,1.9339131343302336,1.1454571772545366,E_ood,0.7811739444732666,160,0.9343339320049862,0.9573225422231707,0.9465328844644175
sft,0.01438398752361536,7,0.9999731183052063,541,raw residual-stream sample means and centered covariance,1.0244437804561477,1.0035301775254686,E_if,0.9850662350654602,160,0.9982395595793594,0.9988365428603312,0.9985477673465951
sft,0.012216885574162006,14,0.9999492168426514,541,raw residual-stream sample means and centered covariance,1.0571128222586288,1.008796579355385,E_if,0.964251697063446,160,0.9956304467313896,0.9971656661659625,0.9963953627149043
sft,0.00649767741560936,21,0.9994462728500366,541,raw residual-stream sample means and centered covariance,1.2279455716121777,1.0374684976427604,E_if,0.930453896522522,160,0.9817749236020565,0.9884570459859019,0.9852502118452783
sft,0.002506785560399294,7,0.9999669790267944,128,raw residual-stream sample means and centered covariance,1.091048782706925,1.0137707405966905,E_general,0.8776341080665588,160,0.9931848497602336,0.9949305257264132,0.9939680033962728
sft,-0.0025227214209735394,14,0.9999133348464966,128,raw residual-stream sample means and centered covariance,1.2193810371838991,1.0348082691728762,E_general,0.7951930165290833,160,0.9830367768759452,0.9879952216876869,0.9852340629354226
sft,-0.00677929911762476,21,0.999535083770752,128,raw residual-stream sample means and centered covariance,2.104718878240104,1.1657737363928453,E_general,0.7438122630119324,160,0.9261563648381087,0.9500633913109908,0.9381254706746861
offkd,-0.013312658295035362,7,0.9992297887802124,32,raw residual-stream sample means and centered covariance,178.50311340186644,38.6833678305437,S_math,0.4821675419807434,5,0.1266841138818253,0.5411622192730341,0.33528469942298206
offkd,-0.013552171178162098,14,0.9996197819709778,32,raw residual-stream sample means and centered covariance,177.32559475439325,32.583208055519904,S_math,0.5108997821807861,5,0.15064488862192482,0.5308156919271847,0.3290899572937717
offkd,-0.014149599708616734,21,0.9992818236351013,32,raw residual-stream sample means and centered covariance,180.82361619629398,44.94046063452774,S_math,0.6688479781150818,5,0.11180202020248725,0.5295666872999466,0.30967728933929817
offkd,0.08420237898826599,7,0.9999993443489075,32,raw residual-stream sample means and centered covariance,1.021827370834107,1.003288801777089,E_math,0.9597380757331848,5,0.9983596325382266,0.9990145953444076,0.9986569894166857
offkd,0.06658847630023956,14,0.999999463558197,32,raw residual-stream sample means and centered covariance,1.0455660249123864,1.0072940117296838,E_math,0.9237409830093384,5,0.9963727620813917,0.99789790503245,0.9970777223920169
offkd,0.033964741975069046,21,0.9999976754188538,32,raw residual-stream sample means and centered covariance,1.1760894587409596,1.030902489453484,E_math,0.8746238350868225,5,0.9848965207750504,0.9917743100545409,0.9882983394835835
offkd,-0.012176360003650188,7,0.9999994039535522,30,raw residual-stream sample means and centered covariance,1.0558320801863765,1.0087842091000747,E_math_hard_v2,0.8159828782081604,5,0.995636550485931,0.9972581164715593,0.996373931332031
offkd,-0.011792189441621304,14,0.9999986886978149,30,raw residual-stream sample means and centered covariance,1.1182801510845732,1.0196226285322896,E_math_hard_v2,0.7901510000228882,5,0.9903303345711121,0.9941344681293764,0.9922136064704327
offkd,-0.018505819141864777,21,0.9999578595161438,30,raw residual-stream sample means and centered covariance,1.4773951912002428,1.0822523258287027,E_math_hard_v2,0.8092370629310608,5,0.9612405071827568,0.9775138900555788,0.9695665487299608
offkd,0.0014412825694307685,7,0.9999972581863403,128,raw residual-stream sample means and centered covariance,1.0871708629952241,1.0135591330119489,E_ood,0.8421383500099182,5,0.9932884211328186,0.9955319910848996,0.9945194383065142
offkd,-0.0027166183572262526,14,0.9999932050704956,128,raw residual-stream sample means and centered covariance,1.2069366823602816,1.033715303148175,E_ood,0.789137601852417,5,0.9835557744288512,0.9893737483392729,0.9867275389150724
offkd,-0.004518064670264721,21,0.9999432563781738,128,raw residual-stream sample means and centered covariance,1.9493032534593353,1.1472505431134898,E_ood,0.7794555425643921,5,0.9336033560542853,0.9566119645707212,0.945887184417216
offkd,0.014344477094709873,7,0.9999980330467224,541,raw residual-stream sample means and centered covariance,1.0245561336194102,1.0035415769953617,E_if,0.9853644371032715,5,0.9982338900745955,0.9988274349703661,0.9985393236030453
offkd,0.012252473272383213,14,0.9999971985816956,541,raw residual-stream sample means and centered covariance,1.0581948640651522,1.0089436739906472,E_if,0.965201199054718,5,0.9955578678496328,0.9970855986084964,0.9963189476550762
offkd,0.0064149098470807076,21,0.9999616146087646,541,raw residual-stream sample means and centered covariance,1.2342816289383738,1.038482244367358,E_if,0.9305710792541504,5,0.9812955483654225,0.9881142803172472,0.9848513428210695
offkd,0.002432190580293536,7,0.9999986886978149,128,raw residual-stream sample means and centered covariance,1.091207095545355,1.0137920747803533,E_general,0.8781614899635315,5,0.9931743993916821,0.9949172591990628,0.9939581394766513
offkd,-0.002447337144985795,14,0.9999974966049194,128,raw residual-stream sample means and centered covariance,1.2184892562918772,1.0346001099682514,E_general,0.7964951395988464,5,0.9831356873861885,0.9879971219387129,0.9852905417063093
offkd,-0.0067690955474972725,21,0.9999794960021973,128,raw residual-stream sample means and centered covariance,2.1105945370055053,1.1663043828228254,E_general,0.741623044013977,5,0.9259456957977468,0.9497787645394847,0.937913271779426
offkd,-0.014810580760240555,7,0.9962594509124756,32,raw residual-stream sample means and centered covariance,174.03563664823457,37.27610465356339,S_math,0.4881008267402649,20,0.13023462614789716,0.5461779182102108,0.3405947075124821
offkd,-0.012823054566979408,14,0.9983700513839722,32,raw residual-stream sample means and centered covariance,176.8674137401726,32.193122574147665,S_math,0.5122320055961609,20,0.15205932253280616,0.5311583501302608,0.32957800827079126
offkd,-0.013454786501824856,21,0.9962566494941711,32,raw residual-stream sample means and centered covariance,181.4783658414085,45.16236651768889,S_math,0.6643696427345276,20,0.11198954075793396,0.5297645821558749,0.30906767334283236
offkd,0.08376851677894592,7,0.9999977350234985,32,raw residual-stream sample means and centered covariance,1.022083242439036,1.003332806535327,E_math,0.9594034552574158,20,0.9983377385268168,0.999005395280701,0.9986406256765682
offkd,0.06667791306972504,14,0.9999973177909851,32,raw residual-stream sample means and centered covariance,1.04601007159526,1.0073703154298028,E_math,0.9234113097190857,20,0.9963350247351798,0.9978759210205402,0.9970452591431237
offkd,0.03437195345759392,21,0.9999853372573853,32,raw residual-stream sample means and centered covariance,1.178055671379054,1.0312882468075153,E_math,0.8728585243225098,20,0.9847122520438348,0.9916978054528552,0.9881739253184294
offkd,-0.012118049897253513,7,0.9999982118606567,30,raw residual-stream sample means and centered covariance,1.0564416623996387,1.0088975002070728,E_math_hard_v2,0.816877007484436,20,0.9955806449621111,0.9972348777854977,0.9963335325926473
offkd,-0.011668886989355087,14,0.9999899864196777,30,raw residual-stream sample means and centered covariance,1.1197001633797874,1.019885704748646,E_math_hard_v2,0.7909538745880127,20,0.9902025858374404,0.9940722126079983,0.9921165057480558
offkd,-0.018561972305178642,21,0.9997246861457825,30,raw residual-stream sample means and centered covariance,1.4840248807985619,1.0835321843213377,E_math_hard_v2,0.8081010580062866,20,0.9606722348737167,0.9773164711112843,0.9691855494534086
offkd,0.0014663456240668893,7,0.9999853372573853,128,raw residual-stream sample means and centered covariance,1.0881751635071115,1.0137554348282054,E_ood,0.8417057991027832,20,0.99319223146562,0.9954996209903314,0.9944674103575982
offkd,-0.0026721570175141096,14,0.9999487400054932,128,raw residual-stream sample means and centered covariance,1.2095765702670942,1.034185051227154,E_ood,0.7886911630630493,20,0.9833323225953458,0.9892553798590626,0.9865655840928885
offkd,-0.004389337729662657,21,0.9995516538619995,128,raw residual-stream sample means and centered covariance,1.962946990566698,1.149297745566333,E_ood,0.7765594124794006,20,0.9327708319611866,0.9561667247104773,0.945274829874123
offkd,0.014329134486615658,7,0.9999954700469971,541,raw residual-stream sample means and centered covariance,1.0247837042957377,1.0035813833215594,E_if,0.985191822052002,20,0.9982140922254327,0.9988188396902413,0.9985271346087586
offkd,0.012263989076018333,14,0.9999849200248718,541,raw residual-stream sample means and centered covariance,1.058402601183591,1.008986904304266,E_if,0.9652099609375,20,0.9955365386648395,0.997080833761393,0.9963053915052454
offkd,0.006461050361394882,21,0.9997115135192871,541,raw residual-stream sample means and centered covariance,1.2350577732198467,1.038660037173113,E_if,0.9303955435752869,20,0.9812115315400938,0.9881015318741965,0.9848012687030391
offkd,0.002408453729003668,7,0.999995231628418,128,raw residual-stream sample means and centered covariance,1.0918607223202925,1.0138973206316977,E_general,0.8775275349617004,20,0.9931228493811821,0.9948796210182119,0.9939123198182889
offkd,-0.0024562811013311148,14,0.9999874830245972,128,raw residual-stream sample means and centered covariance,1.2203595228749777,1.0348989624136802,E_general,0.7958928942680359,20,0.9829937150825483,0.9878914529628434,0.9851624430649795
offkd,-0.00678228959441185,21,0.9998776912689209,128,raw residual-stream sample means and centered covariance,2.1231992168161886,1.1680413663563143,E_general,0.7391637563705444,20,0.9252565386566104,0.9493644577674408,0.9373545620161342
offkd,-0.014603856950998306,7,0.9968168139457703,32,raw residual-stream sample means and centered covariance,176.29380009143713,38.183813705684116,S_math,0.4853024482727051,40,0.1297780752258569,0.5424777946187381,0.3324433045022019
offkd,-0.01378862839192152,14,0.9979304075241089,32,raw residual-stream sample means and centered covariance,179.33992629692455,33.03613163792335,S_math,0.5005061030387878,40,0.14954269466878634,0.5282266953089487,0.3255936149903316
offkd,-0.014274290762841702,21,0.9951357245445251,32,raw residual-stream sample means and centered covariance,182.83259688997714,45.97651821509048,S_math,0.6517903804779053,40,0.11032565280353364,0.5281976106255002,0.3068557783413517
offkd,0.0827353373169899,7,0.999991774559021,32,raw residual-stream sample means and centered covariance,1.0222471324434992,1.0033627996539176,E_math,0.9592679738998413,40,0.9983228165846496,0.9990013646525089,0.9986301347540661
offkd,0.06607525795698166,14,0.9999904632568359,32,raw residual-stream sample means and centered covariance,1.0465870562429271,1.0074699653251409,E_math,0.9230638146400452,40,0.9962857473964863,0.997847776279005,0.9970059543796481
offkd,0.0341402031481266,21,0.9999683499336243,32,raw residual-stream sample means and centered covariance,1.180148551494402,1.031676160768143,E_math,0.8713305592536926,40,0.9845270679679902,0.9915988400919885,0.9880294175437144
offkd,-0.012039748020470142,7,0.9999948143959045,30,raw residual-stream sample means and centered covariance,1.0567811458052376,1.0089630883735756,E_math_hard_v2,0.8168529868125916,40,0.9955482836031395,0.9972245082203887,0.9963091776716112
offkd,-0.011624538339674473,14,0.9999826550483704,30,raw residual-stream sample means and centered covariance,1.121662295881146,1.0202333177495135,E_math_hard_v2,0.7910714745521545,40,0.9900338658590789,0.993974717711521,0.9919777706714797
offkd,-0.01873723976314068,21,0.9995474219322205,30,raw residual-stream sample means and centered covariance,1.4936910059132509,1.085271715115116,E_math_hard_v2,0.8070428967475891,40,0.9599015924466758,0.9769363861835089,0.968590909833056
offkd,0.0014445434790104628,7,0.9999669194221497,128,raw residual-stream sample means and centered covariance,1.088889684583521,1.013891354099807,E_ood,0.8405287861824036,40,0.9931256481712479,0.995473834368468,0.9944275198570062
offkd,-0.0027293202001601458,14,0.9998663663864136,128,raw residual-stream sample means and centered covariance,1.2131124235763775,1.034802557216399,E_ood,0.7865294218063354,40,0.9830388174399306,0.9890894424888096,0.9863470395342391
offkd,-0.004357268568128347,21,0.9990284442901611,128,raw residual-stream sample means and centered covariance,1.9817931425987232,1.1520409126340443,E_ood,0.7724153399467468,40,0.9316587846885237,0.9555176365079471,0.9444203593109789
offkd,0.014319215901196003,7,0.9999884366989136,541,raw residual-stream sample means and centered covariance,1.0249880932748616,1.0036139551477454,E_if,0.985100269317627,40,0.9981978935562649,0.9988086504034006,0.9985138103003692
offkd,0.012222454883158207,14,0.999975860118866,541,raw residual-stream sample means and centered covariance,1.0589755327076262,1.0090802936147623,E_if,0.965067446231842,40,0.9954904683118394,0.9970500449631093,0.996266028452314
offkd,0.006403089500963688,21,0.9996765851974487,541,raw residual-stream sample means and centered covariance,1.2381900787443123,1.039182820391057,E_if,0.9296131730079651,40,0.9809646517814763,0.9879436921109496,0.9846014502742264
offkd,0.0023848710115998983,7,0.999987006187439,128,raw residual-stream sample means and centered covariance,1.092437678829384,1.0139880934164072,E_general,0.8768380284309387,40,0.9930783951862568,0.9948441991569977,0.9938703360558172
offkd,-0.0024761571548879147,14,0.9999715089797974,128,raw residual-stream sample means and centered covariance,1.222045472200095,1.0351686595403962,E_general,0.7951083183288574,40,0.9828656463963402,0.9877944990479991,0.9850460223927852
offkd,-0.006785265170037746,21,0.9997715950012207,128,raw residual-stream sample means and centered covariance,2.1343461711503346,1.1695244300405712,E_general,0.7373250126838684,40,0.9246693949739825,0.9489716254633999,0.9368534145582712
offkd,-0.014242981560528278,7,0.9950520992279053,32,raw residual-stream sample means and centered covariance,162.84280178067579,34.857838916042176,S_math,0.4988638162612915,160,0.13339566835052385,0.5592142110681272,0.3533485932756198
offkd,-0.01360769011080265,14,0.996478259563446,32,raw residual-stream sample means and centered covariance,177.42510841839797,32.99416245931211,S_math,0.4994538724422455,160,0.1491349977660754,0.5302377315528451,0.3276495673298276
offkd,-0.014459814876317978,21,0.994232714176178,32,raw residual-stream sample means and centered covariance,183.52461496938434,46.23535088586499,S_math,0.6490155458450317,160,0.11005547977118309,0.5279135394538277,0.3064904986894246
offkd,0.08607999980449677,7,0.9999722242355347,32,raw residual-stream sample means and centered covariance,1.022002107032275,1.0033251735622741,E_math,0.958868682384491,160,0.9983415356840715,0.999015515163197,0.9986499633207209
offkd,0.06874262541532516,14,0.9999677538871765,32,raw residual-stream sample means and centered covariance,1.045957369251227,1.0073616323920604,E_math,0.923102080821991,160,0.9963393185921567,0.9978775003092349,0.997048758837415
offkd,0.03541961684823036,21,0.9999220371246338,32,raw residual-stream sample means and centered covariance,1.1799151963813985,1.031660626621436,E_math,0.870290994644165,160,0.9845344609789024,0.9916278282009419,0.9880566812551251
offkd,-0.012331802397966385,7,0.9999862313270569,30,raw residual-stream sample means and centered covariance,1.0564269816828533,1.0089108756499219,E_math_hard_v2,0.8160519599914551,160,0.995574042950137,0.9972505488284896,0.9963423726127214
offkd,-0.011740857735276222,14,0.999968409538269,30,raw residual-stream sample means and centered covariance,1.1205490670623037,1.0200446974056856,E_math_hard_v2,0.791792094707489,160,0.9901254034741124,0.9940367375678183,0.9920511909507284
offkd,-0.01889340579509735,21,0.9993858337402344,30,raw residual-stream sample means and centered covariance,1.4954863454539573,1.0857071745100852,E_math_hard_v2,0.8071266412734985,160,0.9597088290922153,0.9769355500757547,0.9685007500774147
offkd,0.001440438674762845,7,0.9998756051063538,128,raw residual-stream sample means and centered covariance,1.0883056379266651,1.0138113613609663,E_ood,0.8403671979904175,160,0.9931648271031248,0.9955168811130684,0.9944714947125817
offkd,-0.00265186233446002,14,0.9996922612190247,128,raw residual-stream sample means and centered covariance,1.212171535627756,1.0346848582866413,E_ood,0.7857622504234314,160,0.9830946984395527,0.9891615479495293,0.986429667614869
offkd,-0.00415680930018425,21,0.9977374076843262,128,raw residual-stream sample means and centered covariance,1.9820689953130575,1.1521130612476504,E_ood,0.770725667476654,160,0.9316294455071894,0.9555477414191079,0.9443931686747034
offkd,0.014307737350463867,7,0.9999154806137085,541,raw residual-stream sample means and centered covariance,1.0246894874177652,1.0035707629891015,E_if,0.9850705862045288,160,0.9982193738189896,0.9988268786813242,0.9985351693927511
offkd,0.012251367792487144,14,0.9998863935470581,541,raw residual-stream sample means and centered covariance,1.058404901357057,1.0089897049751988,E_if,0.9655107259750366,160,0.9955351568694448,0.9970808170229769,0.9963037980514362
offkd,0.006434015464037657,21,0.999433696269989,541,raw residual-stream sample means and centered covariance,1.2381598268888312,1.0391620284723262,E_if,0.9293373823165894,160,0.980974472977169,0.9879351598319425,0.9846050019839669
offkd,0.0025079138576984406,7,0.9999480247497559,128,raw residual-stream sample means and centered covariance,1.0916201804898207,1.0138599662143761,E_general,0.8767012357711792,160,0.9931411454077702,0.9948916430667576,0.993924364795126
offkd,-0.0024156062863767147,14,0.9999219179153442,128,raw residual-stream sample means and centered covariance,1.2214943021843008,1.0350789100698508,E_general,0.7962892651557922,160,0.9829082604709776,0.9878197199839087,0.9850792217668308
offkd,-0.006790317129343748,21,0.9996371865272522,128,raw residual-stream sample means and centered covariance,2.1426303922138614,1.1706413744612558,E_general,0.7376089096069336,160,0.924227925311104,0.9486916053266043,0.936479015977821
seqkd,-0.013709558174014091,7,0.9988825917243958,32,raw residual-stream sample means and centered covariance,179.0732029854155,38.67097833791221,S_math,0.48385488986968994,5,0.12738407165864657,0.5404886749489973,0.3344731276053659
seqkd,-0.012891020625829697,14,0.9994022846221924,32,raw residual-stream sample means and centered covariance,174.29803305821068,32.07745646301385,S_math,0.5219904780387878,5,0.15180620647976023,0.5333710753988591,0.33174315750526107
seqkd,-0.013367971405386925,21,0.9989979267120361,32,raw residual-stream sample means and centered covariance,178.5098563004069,43.77585737847025,S_math,0.6753115057945251,5,0.11397126042635211,0.5314891375771,0.31298867074707115
seqkd,0.08417192101478577,7,0.9999994039535522,32,raw residual-stream sample means and centered covariance,1.021873807577306,1.0032960499647288,E_math,0.9597379565238953,5,0.9983560262223253,0.9990120576149617,0.9986540267488331
seqkd,0.06658771634101868,14,0.9999996423721313,32,raw residual-stream sample means and centered covariance,1.0456227158593236,1.007302738406003,E_math,0.9236437678337097,5,0.9963684459856947,0.9978946631127701,0.9970739926048672
seqkd,0.03425361216068268,21,0.9999980926513672,32,raw residual-stream sample means and centered covariance,1.1756921345874127,1.0308122168124805,E_math,0.8744439482688904,5,0.9849396625214537,0.9917789413263689,0.9883181090926167
seqkd,-0.01213933527469635,7,0.9999994039535522,30,raw residual-stream sample means and centered covariance,1.055875039910889,1.008791502789935,E_math_hard_v2,0.8162015080451965,5,0.9956329510618808,0.9972559889721679,0.9963710734577964
seqkd,-0.011768413707613945,14,0.9999985098838806,30,raw residual-stream sample means and centered covariance,1.1185128405579357,1.019660961804052,E_math_hard_v2,0.7896468043327332,5,0.9903117174284155,0.994120238103083,0.992197990013361
seqkd,-0.01839618943631649,21,0.99995356798172,30,raw residual-stream sample means and centered covariance,1.4766901834261505,1.0820726535348586,E_math_hard_v2,0.8082347512245178,5,0.9613203918989346,0.9775108118665808,0.9695985659498322
seqkd,0.0014464714331552386,7,0.9999972581863403,128,raw residual-stream sample means and centered covariance,1.0872265948568716,1.0135701568886732,E_ood,0.8422026634216309,5,0.9932830186791071,0.9955300946753027,0.9945165745978594
seqkd,-0.0027126711793243885,14,0.9999878406524658,128,raw residual-stream sample means and centered covariance,1.2070355524854255,1.0337308400622578,E_ood,0.7887986302375793,5,0.9835483826527752,0.9893682661695209,0.9867218812547481
seqkd,-0.004502956755459309,21,0.9999148845672607,128,raw residual-stream sample means and centered covariance,1.9439498725162896,1.1464287025362343,E_ood,0.7805138230323792,5,0.9339382050405755,0.956782934895216,0.9461373599218802
seqkd,0.014353068545460701,7,0.9999977350234985,541,raw residual-stream sample means and centered covariance,1.024597777217255,1.0035485307202427,E_if,0.9853487014770508,5,0.9982304315496305,0.9988254750621889,0.9985369814892165
seqkd,0.012242846190929413,14,0.9999949932098389,541,raw residual-stream sample means and centered covariance,1.0581630310246528,1.008940906800323,E_if,0.9651102423667908,5,0.9955592331044018,0.9970882982159233,0.9963194385559041
seqkd,0.0064506991766393185,21,0.9999371767044067,541,raw residual-stream sample means and centered covariance,1.2329309735365628,1.0382423647793162,E_if,0.9307445883750916,5,0.9814089299853762,0.9881731490104185,0.984929621131967
seqkd,0.0024365270510315895,7,0.9999988079071045,128,raw residual-stream sample means and centered covariance,1.0913053204321956,1.0138072713504123,E_general,0.8781841397285461,5,0.9931669555542558,0.9949110083897148,0.9939516503891495
seqkd,-0.002440581563860178,14,0.999995768070221,128,raw residual-stream sample means and centered covariance,1.2183623595499837,1.0345766852211253,E_general,0.796173095703125,5,0.9831468190883474,0.9880029202200946,0.9852982527588787
seqkd,-0.006761346943676472,21,0.9999637007713318,128,raw residual-stream sample means and centered covariance,2.106134800016833,1.165652715757564,E_general,0.7417104244232178,5,0.9262046987938907,0.9499127480838485,0.9381021763598402
seqkd,-0.014710414223372936,7,0.9962340593338013,32,raw residual-stream sample means and centered covariance,175.827637674486,37.45406149555106,S_math,0.4876983165740967,20,0.1314667789477367,0.5435642651721252,0.33670564325247565
seqkd,-0.012895885854959488,14,0.9984005689620972,32,raw residual-stream sample means and centered covariance,172.0288586169862,30.658453909058647,S_math,0.5155184268951416,20,0.15672705372700763,0.5355087986463376,0.33575195281884374
seqkd,-0.01310692448168993,21,0.9973378777503967,32,raw residual-stream sample means and centered covariance,178.45962443063362,43.021339033190195,S_math,0.6712734699249268,20,0.11648995203445921,0.531860392651119,0.3144178005386649
seqkd,0.083331398665905,7,0.9999977350234985,32,raw residual-stream sample means and centered covariance,1.0221358881551197,1.0033411068114495,E_math,0.9594742655754089,20,0.9983336090401326,0.9990016790308897,0.9986371106215342
seqkd,0.06640861928462982,14,0.999997615814209,32,raw residual-stream sample means and centered covariance,1.0457868094533866,1.0073313117198666,E_math,0.9236730337142944,20,0.9963543141725983,0.9978866296592409,0.9970613930931734
seqkd,0.03445107489824295,21,0.9999893307685852,32,raw residual-stream sample means and centered covariance,1.1765326052050624,1.0309924288026433,E_math,0.8736535906791687,20,0.9848535459597738,0.9917586468994395,0.98827186881013
seqkd,-0.012093069963157177,7,0.9999977350234985,30,raw residual-stream sample means and centered covariance,1.0565191853544176,1.0089086170473258,E_math_hard_v2,0.816525936126709,20,0.9955751600201243,0.9972294440165055,0.9963274742701779
seqkd,-0.011707448400557041,14,0.9999918937683105,30,raw residual-stream sample means and centered covariance,1.11905206823546,1.0197670089808266,E_math_hard_v2,0.7901230454444885,20,0.9902602170256086,0.994102630593574,0.9921622315634464
seqkd,-0.01850331574678421,21,0.9997604489326477,30,raw residual-stream sample means and centered covariance,1.4791346802937617,1.0826153819181226,E_math_hard_v2,0.8087260127067566,20,0.9610791722174995,0.9774788725697242,0.9694635512809424
seqkd,0.0014816446928307414,7,0.9999890923500061,128,raw residual-stream sample means and centered covariance,1.0881104666952057,1.0137398503003239,E_ood,0.841437816619873,20,0.9931998683562995,0.9955002739961252,0.9944700028401509
seqkd,-0.0026485684793442488,14,0.9999544620513916,128,raw residual-stream sample means and centered covariance,1.208500873575368,1.0339963580202787,E_ood,0.7885304689407349,20,0.9834220623680442,0.9893054034456354,0.9866319573783583
seqkd,-0.0043945335783064365,21,0.9996323585510254,128,raw residual-stream sample means and centered covariance,1.9498296710347574,1.1473504775477972,E_ood,0.7801467776298523,20,0.9335626509645253,0.9566016200173092,0.9458734373639367
seqkd,0.014349766075611115,7,0.9999959468841553,541,raw residual-stream sample means and centered covariance,1.0247923022399117,1.0035819414208147,E_if,0.9852210283279419,20,0.9982138147072418,0.9988182063512248,0.9985263370438207
seqkd,0.012257891707122326,14,0.999983549118042,541,raw residual-stream sample means and centered covariance,1.0582699370417827,1.0089660948080055,E_if,0.9651627540588379,20,0.9955468052002815,0.9970899551177912,0.9963135938175092
seqkd,0.006495698355138302,21,0.9996939301490784,541,raw residual-stream sample means and centered covariance,1.2331684362699433,1.0383262177238382,E_if,0.9308280944824219,20,0.9813692825149583,0.9881860926033954,0.9849145970534515
seqkd,0.0023852267768234015,7,0.9999948143959045,128,raw residual-stream sample means and centered covariance,1.092006269485601,1.0139199827243728,E_general,0.8772507905960083,20,0.9931117503973733,0.9948713412478031,0.9939025549185301
