model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,principal_top_count,update_count,total_entries,update_density,overlap_count,coverage,overlap_lift,random_null_type,random_null_rank,random_null_seeds,random_null_overlap_lift_mean,random_null_overlap_lift_std,overlap_lift_minus_random_null,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
qwen,qwen3_4b,offkd,160,160,18,self_attn.q_proj,50,0.01,104858,7102197,10485760,0.6773182868957519,29112,0.0040990133053194,0.4098997668884267,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4263793198487147,0.0022731595752655,-0.0164795529602879,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,a28e14eb75d3799b6cc75a4477bf0e2466e99cf94ea85ed1ae578e0434269b41
qwen,qwen3_4b,offkd,160,160,18,self_attn.q_proj,50,0.1,1048576,7102197,10485760,0.6773182868957519,569356,0.0801661795638729,0.8016617956387299,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8178896260621871,0.0009434378157344,-0.0162278304234572,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,a28e14eb75d3799b6cc75a4477bf0e2466e99cf94ea85ed1ae578e0434269b41
qwen,qwen3_4b,offkd,320,320,18,self_attn.q_proj,16,0.01,104858,7890466,10485760,0.7524934768676758,47175,0.0059787343358427,0.5978711528868254,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6036738309175584,0.0033782903088266,-0.005802678030733,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,f8ca0e613a217897020a1a06c9c1d572c80f159446ad47fb69220b8a282ed9d2
qwen,qwen3_4b,offkd,320,320,18,self_attn.q_proj,16,0.1,1048576,7890466,10485760,0.7524934768676758,710021,0.0899846726416411,0.899846726416412,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9099724172795408,0.0012109695112327,-0.0101256908631289,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,f8ca0e613a217897020a1a06c9c1d572c80f159446ad47fb69220b8a282ed9d2
qwen,qwen3_4b,offkd,320,320,18,self_attn.q_proj,32,0.01,104858,7890466,10485760,0.7524934768676758,43084,0.0054602605220021,0.5460239692840696,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5531386128924777,0.0039074976484518,-0.007114643608408,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,f8ca0e613a217897020a1a06c9c1d572c80f159446ad47fb69220b8a282ed9d2
qwen,qwen3_4b,offkd,320,320,18,self_attn.q_proj,32,0.1,1048576,7890466,10485760,0.7524934768676758,686167,0.0869615305357123,0.8696153053571234,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8804809272310933,0.0010288841478742,-0.0108656218739698,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,f8ca0e613a217897020a1a06c9c1d572c80f159446ad47fb69220b8a282ed9d2
qwen,qwen3_4b,offkd,320,320,18,self_attn.q_proj,50,0.01,104858,7890466,10485760,0.7524934768676758,39837,0.0050487512397873,0.5048731980403278,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5137966784354552,0.0036085082718865,-0.0089234803951273,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,f8ca0e613a217897020a1a06c9c1d572c80f159446ad47fb69220b8a282ed9d2
qwen,qwen3_4b,offkd,320,320,18,self_attn.q_proj,50,0.1,1048576,7890466,10485760,0.7524934768676758,665935,0.08439742342214,0.8439742342214009,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8565039475173841,0.0008201314382845,-0.0125297132959831,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,f8ca0e613a217897020a1a06c9c1d572c80f159446ad47fb69220b8a282ed9d2
qwen,qwen3_4b,seqkd,5,5,18,self_attn.q_proj,16,0.01,104858,2483524,10485760,0.2368473052978515,7424,0.0029893006872492,0.2989289284015589,rank32_norm_matched_lowrank_bf16_mask,32,3,0.2760214689712659,0.0044322440611159,0.0229074594302929,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,6c573cf3191722901c464f4cfcc3d204e43b2d7952458c7df0ce1b6ddd853cfe
qwen,qwen3_4b,seqkd,5,5,18,self_attn.q_proj,16,0.1,1048576,2483524,10485760,0.2368473052978515,192188,0.077385199418246,0.7738519941824601,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7540056277160311,0.0010863213027239,0.019846366466429,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,6c573cf3191722901c464f4cfcc3d204e43b2d7952458c7df0ce1b6ddd853cfe
qwen,qwen3_4b,seqkd,5,5,18,self_attn.q_proj,32,0.01,104858,2483524,10485760,0.2368473052978515,5819,0.0023430415812369,0.2343032643276766,rank32_norm_matched_lowrank_bf16_mask,32,3,0.2115437676186305,0.0028152740318091,0.022759496709046,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,6c573cf3191722901c464f4cfcc3d204e43b2d7952458c7df0ce1b6ddd853cfe
qwen,qwen3_4b,seqkd,5,5,18,self_attn.q_proj,32,0.1,1048576,2483524,10485760,0.2368473052978515,169273,0.0681583910604447,0.6815839106044476,rank32_norm_matched_lowrank_bf16_mask,32,3,0.656101748086649,0.001451489702284,0.0254821625177985,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,6c573cf3191722901c464f4cfcc3d204e43b2d7952458c7df0ce1b6ddd853cfe
qwen,qwen3_4b,seqkd,5,5,18,self_attn.q_proj,50,0.01,104858,2483524,10485760,0.2368473052978515,4561,0.0018365032912909,0.1836496285613564,rank32_norm_matched_lowrank_bf16_mask,32,3,0.1658205829813358,0.0015075498983017,0.0178290455800206,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,6c573cf3191722901c464f4cfcc3d204e43b2d7952458c7df0ce1b6ddd853cfe
qwen,qwen3_4b,seqkd,5,5,18,self_attn.q_proj,50,0.1,1048576,2483524,10485760,0.2368473052978515,149661,0.0602615477039883,0.6026154770398837,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5795639978044518,0.0015756765952267,0.0230514792354319,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,6c573cf3191722901c464f4cfcc3d204e43b2d7952458c7df0ce1b6ddd853cfe
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,16,0.01,104858,4608796,10485760,0.4395290374755859,17169,0.0037252679441658,0.3725253733450664,rank32_norm_matched_lowrank_bf16_mask,32,3,0.363036800028002,0.0054479420003269,0.0094885733170643,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,ab1c913d3fc8abed02681a580d24027c6ca78217cbe75477a4369c2dfc828387
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,16,0.1,1048576,4608796,10485760,0.4395290374755859,374231,0.0811992980379257,0.8119929803792575,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8202734091415352,0.0019670813159664,-0.0082804287622777,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,ab1c913d3fc8abed02681a580d24027c6ca78217cbe75477a4369c2dfc828387
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,32,0.01,104858,4608796,10485760,0.4395290374755859,14086,0.0030563296791613,0.305631802023333,rank32_norm_matched_lowrank_bf16_mask,32,3,0.2931412399785533,0.0049552010913216,0.0124905620447797,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,ab1c913d3fc8abed02681a580d24027c6ca78217cbe75477a4369c2dfc828387
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,32,0.1,1048576,4608796,10485760,0.4395290374755859,343980,0.0746355447279506,0.7463554472795064,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7494541995714604,0.0008397715998938,-0.0030987522919539,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,ab1c913d3fc8abed02681a580d24027c6ca78217cbe75477a4369c2dfc828387
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,50,0.01,104858,4608796,10485760,0.4395290374755859,11824,0.0025655290448958,0.2565519258216591,rank32_norm_matched_lowrank_bf16_mask,32,3,0.2405809732868414,0.0035199788115935,0.0159709525348177,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,ab1c913d3fc8abed02681a580d24027c6ca78217cbe75477a4369c2dfc828387
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,50,0.1,1048576,4608796,10485760,0.4395290374755859,317836,0.0689629135244866,0.6896291352448666,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6917851080662843,0.0008554292931226,-0.0021559728214177,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,ab1c913d3fc8abed02681a580d24027c6ca78217cbe75477a4369c2dfc828387
qwen,qwen3_4b,seqkd,40,40,18,self_attn.q_proj,16,0.01,104858,5519741,10485760,0.5264035224914551,24438,0.0044273816470736,0.4427364758017421,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4099624071648922,0.0036395110221084,0.0327740686368498,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,7c09a91261ffa5f3191990576bf1457e422bcfcb035a0fb126dc1142aa0a53b9
qwen,qwen3_4b,seqkd,40,40,18,self_attn.q_proj,16,0.1,1048576,5519741,10485760,0.5264035224914551,468557,0.0848874974387385,0.8488749743873852,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8448533684835241,0.0015354240331389,0.0040216059038611,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,7c09a91261ffa5f3191990576bf1457e422bcfcb035a0fb126dc1142aa0a53b9
qwen,qwen3_4b,seqkd,40,40,18,self_attn.q_proj,32,0.01,104858,5519741,10485760,0.5264035224914551,20525,0.0037184715732133,0.3718457388424076,rank32_norm_matched_lowrank_bf16_mask,32,3,0.3447479610182467,0.0045632622078632,0.0270977778241608,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,7c09a91261ffa5f3191990576bf1457e422bcfcb035a0fb126dc1142aa0a53b9
qwen,qwen3_4b,seqkd,40,40,18,self_attn.q_proj,32,0.1,1048576,5519741,10485760,0.5264035224914551,436499,0.0790796162356168,0.7907961623561686,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7864997024918962,0.0015355978687104,0.0042964598642724,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,7c09a91261ffa5f3191990576bf1457e422bcfcb035a0fb126dc1142aa0a53b9
qwen,qwen3_4b,seqkd,40,40,18,self_attn.q_proj,50,0.01,104858,5519741,10485760,0.5264035224914551,17830,0.0032302240268157,0.3230211704535994,rank32_norm_matched_lowrank_bf16_mask,32,3,0.2934953840714639,0.0030785418256102,0.0295257863821354,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,7c09a91261ffa5f3191990576bf1457e422bcfcb035a0fb126dc1142aa0a53b9
qwen,qwen3_4b,seqkd,40,40,18,self_attn.q_proj,50,0.1,1048576,5519741,10485760,0.5264035224914551,408207,0.0739540134220065,0.7395401342200658,rank32_norm_matched_lowrank_bf16_mask,32,3,0.738650315361523,0.0005706016849593,0.0008898188585427,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,7c09a91261ffa5f3191990576bf1457e422bcfcb035a0fb126dc1142aa0a53b9
qwen,qwen3_4b,seqkd,80,80,18,self_attn.q_proj,16,0.01,104858,6309022,10485760,0.6016752243041992,29924,0.004743048922638,0.4743030829411353,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4664155222801155,0.0031507163452612,0.0078875606610197,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,398d8ce7c212f6f96c23dd132563efb1091460cbf61dc6b9245b811070c4c2e5
qwen,qwen3_4b,seqkd,80,80,18,self_attn.q_proj,16,0.1,1048576,6309022,10485760,0.6016752243041992,544102,0.0862418929590038,0.862418929590038,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8661058046999734,0.0017819253297649,-0.0036868751099354,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,398d8ce7c212f6f96c23dd132563efb1091460cbf61dc6b9245b811070c4c2e5
qwen,qwen3_4b,seqkd,80,80,18,self_attn.q_proj,32,0.01,104858,6309022,10485760,0.6016752243041992,25733,0.0040787621282664,0.4078746569083089,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4018643148648906,0.002651465268867,0.0060103420434182,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,398d8ce7c212f6f96c23dd132563efb1091460cbf61dc6b9245b811070c4c2e5
qwen,qwen3_4b,seqkd,80,80,18,self_attn.q_proj,32,0.1,1048576,6309022,10485760,0.6016752243041992,512381,0.0812140138360589,0.8121401383605891,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8179825018453428,0.0019566393270787,-0.0058423634847537,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,398d8ce7c212f6f96c23dd132563efb1091460cbf61dc6b9245b811070c4c2e5
qwen,qwen3_4b,seqkd,80,80,18,self_attn.q_proj,50,0.01,104858,6309022,10485760,0.6016752243041992,22701,0.0035981805103865,0.359816678446956,rank32_norm_matched_lowrank_bf16_mask,32,3,0.3538385508375637,0.0033223155005424,0.0059781276093923,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,398d8ce7c212f6f96c23dd132563efb1091460cbf61dc6b9245b811070c4c2e5
qwen,qwen3_4b,seqkd,80,80,18,self_attn.q_proj,50,0.1,1048576,6309022,10485760,0.6016752243041992,485682,0.0769821376435206,0.7698213764352067,rank32_norm_matched_lowrank_bf16_mask,32,3,0.778102251758781,0.0016705105938227,-0.0082808753235743,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,398d8ce7c212f6f96c23dd132563efb1091460cbf61dc6b9245b811070c4c2e5
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,16,0.01,104858,7068188,10485760,0.674074935913086,36300,0.0051356868266661,0.5135667235650423,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5227873943959646,0.0036936542165446,-0.0092206708309222,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,37e939fae03131e97c3a03fea0f5cd6bdcb33b9a676902bbc17032780343e509
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,16,0.1,1048576,7068188,10485760,0.674074935913086,617967,0.0874293383254661,0.8742933832546615,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8856232532122315,0.0004441699547916,-0.0113298699575699,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,37e939fae03131e97c3a03fea0f5cd6bdcb33b9a676902bbc17032780343e509
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,32,0.01,104858,7068188,10485760,0.674074935913086,32109,0.0045427484384965,0.4542731109352602,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4630828238075938,0.0048382606359269,-0.0088097128723336,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,37e939fae03131e97c3a03fea0f5cd6bdcb33b9a676902bbc17032780343e509
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,32,0.1,1048576,7068188,10485760,0.674074935913086,589978,0.0834694832678474,0.8346948326784742,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8466936847546752,0.0009505052128568,-0.0119988520762009,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,37e939fae03131e97c3a03fea0f5cd6bdcb33b9a676902bbc17032780343e509
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,50,0.01,104858,7068188,10485760,0.674074935913086,28845,0.0040809610610244,0.4080945493452795,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4185684456439507,0.0052496789176398,-0.0104738962986712,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,37e939fae03131e97c3a03fea0f5cd6bdcb33b9a676902bbc17032780343e509
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,50,0.1,1048576,7068188,10485760,0.674074935913086,566261,0.0801140263954495,0.8011402639544958,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8140559979537535,0.0013458790464728,-0.0129157339992577,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,37e939fae03131e97c3a03fea0f5cd6bdcb33b9a676902bbc17032780343e509
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,16,0.01,104858,7833423,10485760,0.7470534324645997,46302,0.0059108259569284,0.5910803409002806,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6017522767336723,0.003337885138179,-0.0106719358333916,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,481ce1902e34880eb3a97f408921ed0cd2211d4eb9d2ae0b2d91ccbd73f80512
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,16,0.1,1048576,7833423,10485760,0.7470534324645997,704400,0.0899223749311124,0.8992237493111248,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9082459996789624,2.710397569504366e-05,-0.0090222503678375,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,481ce1902e34880eb3a97f408921ed0cd2211d4eb9d2ae0b2d91ccbd73f80512
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,32,0.01,104858,7833423,10485760,0.7470534324645997,42086,0.0053726193517189,0.5372598856880741,rank32_norm_matched_lowrank_bf16_mask,32,3,0.550037250156869,0.0033237006470852,-0.0127773644687948,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,481ce1902e34880eb3a97f408921ed0cd2211d4eb9d2ae0b2d91ccbd73f80512
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,32,0.1,1048576,7833423,10485760,0.7470534324645997,680243,0.086838537890779,0.8683853789077903,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8787660051440183,0.0003377329220297,-0.0103806262362279,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,481ce1902e34880eb3a97f408921ed0cd2211d4eb9d2ae0b2d91ccbd73f80512
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,50,0.01,104858,7833423,10485760,0.7470534324645997,38787,0.0049514752363047,0.4951456347997751,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5107376657374179,0.0023936011427418,-0.0155920309376427,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,481ce1902e34880eb3a97f408921ed0cd2211d4eb9d2ae0b2d91ccbd73f80512
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,50,0.1,1048576,7833423,10485760,0.7470534324645997,659073,0.0841360156345444,0.8413601563454444,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8540634156733838,0.0004989145463725,-0.0127032593279394,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,d391105000c51be44ccf2db63aba9c91185024e95bf4e57166754bb8e26bc44a,481ce1902e34880eb3a97f408921ed0cd2211d4eb9d2ae0b2d91ccbd73f80512
qwen,qwen3_4b,opd,5,5,18,self_attn.k_proj,16,0.01,26214,573901,2621440,0.2189258575439453,1162,0.0020247394585477,0.2024770354091461,rank32_norm_matched_lowrank_bf16_mask,32,3,0.1811331589905978,0.0040923213395626,0.0213438764185482,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,ceba90e2ffa1ff59a493eb01b21ed71a27c772ee37a8532360ddb6d1b871e3f5
qwen,qwen3_4b,opd,5,5,18,self_attn.k_proj,16,0.1,262144,573901,2621440,0.2189258575439453,33411,0.0582173580460741,0.5821735804607415,rank32_norm_matched_lowrank_bf16_mask,32,3,0.55267097098008,0.0053004759434129,0.0295026094806615,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,ceba90e2ffa1ff59a493eb01b21ed71a27c772ee37a8532360ddb6d1b871e3f5
qwen,qwen3_4b,opd,5,5,18,self_attn.k_proj,32,0.01,26214,573901,2621440,0.2189258575439453,510,0.0008886550119271,0.0888668571933429,rank32_norm_matched_lowrank_bf16_mask,32,3,0.0835724769124301,0.0014820464411502,0.0052943802809128,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,ceba90e2ffa1ff59a493eb01b21ed71a27c772ee37a8532360ddb6d1b871e3f5
qwen,qwen3_4b,opd,5,5,18,self_attn.k_proj,32,0.1,262144,573901,2621440,0.2189258575439453,26686,0.0464993091142897,0.4649930911428975,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4406050569109869,0.0034223043829197,0.0243880342319106,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,ceba90e2ffa1ff59a493eb01b21ed71a27c772ee37a8532360ddb6d1b871e3f5
qwen,qwen3_4b,opd,5,5,18,self_attn.k_proj,50,0.01,26214,573901,2621440,0.2189258575439453,294,0.0005122834774638,0.0512291294408683,rank32_norm_matched_lowrank_bf16_mask,32,3,0.0428617909013667,0.0021755406338281,0.0083673385395015,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,ceba90e2ffa1ff59a493eb01b21ed71a27c772ee37a8532360ddb6d1b871e3f5
qwen,qwen3_4b,opd,5,5,18,self_attn.k_proj,50,0.1,262144,573901,2621440,0.2189258575439453,21656,0.0377347312515573,0.3773473125155732,rank32_norm_matched_lowrank_bf16_mask,32,3,0.3547862592273463,0.0020204748942527,0.0225610532882268,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,ceba90e2ffa1ff59a493eb01b21ed71a27c772ee37a8532360ddb6d1b871e3f5
qwen,qwen3_4b,opd,20,20,18,self_attn.k_proj,16,0.01,26214,1140076,2621440,0.4349044799804687,3643,0.0031954010083538,0.3195449767047784,rank32_norm_matched_lowrank_bf16_mask,32,3,0.2796372639603793,0.0044859175393181,0.039907712744399,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,93af4cd1bf71f62169567b2f51c235ef4203a96e17bd3d492596e8d7d81c5f89
qwen,qwen3_4b,opd,20,20,18,self_attn.k_proj,16,0.1,262144,1140076,2621440,0.4349044799804687,78615,0.0689559292538392,0.6895592925383921,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6590216003627908,0.0017019849656867,0.0305376921756013,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,051c50ef8c6c6f871a523296f3b054d0dd1cb3c204f81637332097c4236843f2,93af4cd1bf71f62169567b2f51c235ef4203a96e17bd3d492596e8d7d81c5f89
