absolute_contraction_mean,arm,checkpoint,epsilon,layer,model,module_count_x,probe_name,c_epsilon,relative_functional_contraction_ratio_of_means_sensitivity,sample_count_x,source_name,source_protocol,state_rank_base_mean,state_rank_current_mean,state_rank_delta_mean,track,absolute_delta_nll_cumulative,aggregation,cumulative_kl_base_to_current,delta_nll_cumulative,nll_base,nll_current,sample_count_y,module_count_y,raw_update_energy_equal7,whitened_update_energy_equal7,whitened_update_energy_fixed_equal7,activation_exposure_ratio_equal7,p_k4,p_k8,p_k16,p_k32,pk_track,tpnt_overlap_lift,tpnt_lift_minus_null,tpnt_coverage,pabs_joint_mean_cos,nss_l1_top32,nss_l2_top32
1.2857142857142858,offkd,40,0.05,14,llama,7,E_math,0.0075808617465363,0.0037220843672456,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,344.1428571428572,-1.2857142857142858,llama_d10_matched_numeric,0.1639347940217703,sample_equal_mean_of_token_weighted_rows,0.0356035729346331,-0.0496827349998056,2.0786754116415977,2.02899269387126,32,7,0.0369096580626709,0.0095374506282886,0.0093354949203785,1.0225880489383408,1.120642115535832e-05,2.7311253185344868e-05,7.182348105871601e-05,0.00022459340730812135,llama_d11_bf16_merged_minus_base,0.6866971861021854,-0.00034629665182192386,0.04380431775549844,0.9997859592373167,0.3233531610942588,0.058388075084149775
4.714285714285714,offkd,40,0.05,14,llama,7,E_ood,0.0120849111190228,0.0065710872162485,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,712.7142857142857,-4.714285714285714,llama_d10_matched_numeric,0.097536185872741,sample_equal_mean_of_token_weighted_rows,0.0189553670206805,-0.0132419357669277,1.637078640051186,1.6238367115147412,128,7,0.0369096580626709,0.0077808117535563,0.0075238106988503,1.038724635106624,1.120642115535832e-05,2.7311253185344868e-05,7.182348105871601e-05,0.00022459340730812135,llama_d11_bf16_merged_minus_base,0.6866971861021854,-0.00034629665182192386,0.04380431775549844,0.9997859592373167,0.3233531610942588,0.058388075084149775
2.0,offkd,80,0.05,14,llama,7,E_general,0.0077206667726548,0.0025763709974236,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,774.2857142857143,-2.0,llama_d10_matched_numeric,0.1350696155568584,sample_equal_mean_of_token_weighted_rows,0.0245840551433502,0.0234749279024981,2.6890528984367847,2.712527803145349,128,7,0.0753378836171967,0.0166305531581331,0.0159310543177915,1.0319150114632796,8.58495675564492e-06,2.399186480163605e-05,7.086882033034512e-05,0.0002290142989035211,llama_d11_bf16_merged_minus_base,0.7222876029511078,-0.00855751105448755,0.04516008620625494,0.9997903856096249,0.3233531919090824,0.05838852723831174
9.142857142857142,offkd,80,0.05,14,llama,7,E_if,0.0199045357333999,0.0132258731142799,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,682.1428571428571,-9.142857142857142,llama_d10_matched_numeric,0.2149048084582507,sample_equal_mean_of_token_weighted_rows,0.065536485296328,0.0006786847690227,3.344583368565812,3.34526203630592,541,7,0.0753378836171967,0.0279652125900611,0.0242701754073745,1.1015985718536587,8.58495675564492e-06,2.399186480163605e-05,7.086882033034512e-05,0.0002290142989035211,llama_d11_bf16_merged_minus_base,0.7222876029511078,-0.00855751105448755,0.04516008620625494,0.9997903856096249,0.3233531919090824,0.05838852723831174
3.2857142857142856,offkd,80,0.05,14,llama,7,E_math,0.0162627130000992,0.0095119933829611,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,342.1428571428572,-3.2857142857142856,llama_d10_matched_numeric,0.2057908691931516,sample_equal_mean_of_token_weighted_rows,0.0625474505941383,-0.0545616460440214,2.0786754116415977,2.024113764986396,32,7,0.0753378836171967,0.0376647765847987,0.0348105706008417,1.0616341541518737,8.58495675564492e-06,2.399186480163605e-05,7.086882033034512e-05,0.0002290142989035211,llama_d11_bf16_merged_minus_base,0.7222876029511078,-0.00855751105448755,0.04516008620625494,0.9997903856096249,0.3233531919090824,0.05838852723831174
7.428571428571429,offkd,80,0.05,14,llama,7,E_ood,0.018419742115253,0.0103544404619673,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,710.0,-7.428571428571429,llama_d10_matched_numeric,0.1220490414707455,sample_equal_mean_of_token_weighted_rows,0.0310016325674951,-0.0119104311024784,1.637078640051186,1.6251682015135884,128,7,0.0753378836171967,0.0286463841163952,0.0260351020094406,1.0728323930485535,8.58495675564492e-06,2.399186480163605e-05,7.086882033034512e-05,0.0002290142989035211,llama_d11_bf16_merged_minus_base,0.7222876029511078,-0.00855751105448755,0.04516008620625494,0.9997903856096249,0.3233531919090824,0.05838852723831174
2.4285714285714284,offkd,160,0.05,14,llama,7,E_general,0.0108391698911579,0.0031284504968715,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,773.8571428571429,-2.4285714285714284,llama_d10_matched_numeric,0.1427616789005696,sample_equal_mean_of_token_weighted_rows,0.0264714462755364,0.0230557414615759,2.6890528984367847,2.712108603678644,128,7,0.153382485466344,0.0518385911044398,0.0480842615610786,1.0413781675640854,1.4700081749197125e-05,3.256196919210071e-05,8.478359554177858e-05,0.000255818143029601,llama_d11_bf16_merged_minus_base,0.775290122953994,-0.0060748355364483135,0.04722358336573098,0.9997925129742826,0.3233531856180281,0.05838892948429507
9.428571428571429,offkd,160,0.05,14,llama,7,E_if,0.0225749929800485,0.013639181649101,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,681.8571428571429,-9.428571428571429,llama_d10_matched_numeric,0.237787853313572,sample_equal_mean_of_token_weighted_rows,0.0742833617172598,0.0047556973818186,3.344583368565812,3.3493390585710734,541,7,0.153382485466344,0.0959801319487659,0.078036804018276,1.1242646761934358,1.4700081749197125e-05,3.256196919210071e-05,8.478359554177858e-05,0.000255818143029601,llama_d11_bf16_merged_minus_base,0.775290122953994,-0.0060748355364483135,0.04722358336573098,0.9997925129742826,0.3233531856180281,0.05838892948429507
1.5714285714285714,offkd,160,0.05,14,llama,7,E_math,0.0117652123997018,0.0045492142266336,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,343.85714285714283,-1.5714285714285714,llama_d10_matched_numeric,0.221352889901027,sample_equal_mean_of_token_weighted_rows,0.0703603173024021,-0.0521335485391318,2.0786754116415977,2.026541883125901,32,7,0.153382485466344,0.1368978878017515,0.123325040696987,1.0581242259603936,1.4700081749197125e-05,3.256196919210071e-05,8.478359554177858e-05,0.000255818143029601,llama_d11_bf16_merged_minus_base,0.775290122953994,-0.0060748355364483135,0.04722358336573098,0.9997925129742826,0.3233531856180281,0.05838892948429507
6.714285714285714,offkd,160,0.05,14,llama,7,E_ood,0.0174206444174231,0.0093588211867782,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,710.7142857142857,-6.714285714285714,llama_d10_matched_numeric,0.1340155248180963,sample_equal_mean_of_token_weighted_rows,0.0364593485719524,-0.0147412231181078,1.637078640051186,1.6223374088294804,128,7,0.153382485466344,0.1020694601881716,0.0883831420381154,1.0858431205424046,1.4700081749197125e-05,3.256196919210071e-05,8.478359554177858e-05,0.000255818143029601,llama_d11_bf16_merged_minus_base,0.775290122953994,-0.0060748355364483135,0.04722358336573098,0.9997925129742826,0.3233531856180281,0.05838892948429507
2.7142857142857144,offkd,320,0.05,14,llama,7,E_general,0.0124301447085153,0.0034965034965035,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,773.5714285714286,-2.7142857142857144,llama_d10_matched_numeric,0.1469136654050089,sample_equal_mean_of_token_weighted_rows,0.0273326666283537,0.0243766982748638,2.6890528984367847,2.713429572060704,128,7,0.2799130795257432,0.1448788869394255,0.1330302655364253,1.0406486970623132,1.4498666765965546e-05,3.397895969620939e-05,9.130926926963396e-05,0.0002640023064616382,llama_d11_bf16_merged_minus_base,0.8114886280183113,-0.006915089760872338,0.04859168302261438,0.9997895871152156,0.3233531806193877,0.0583899737402249
10.714285714285714,offkd,320,0.05,14,llama,7,E_if,0.0268040295530546,0.0154990700557967,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,680.5714285714286,-10.714285714285714,llama_d10_matched_numeric,0.242519058562581,sample_equal_mean_of_token_weighted_rows,0.0783775788551117,0.00510379046033,3.344583368565812,3.349687149035512,541,7,0.2799130795257432,0.2826973034201988,0.2266737297842545,1.1195492800990663,1.4498666765965546e-05,3.397895969620939e-05,9.130926926963396e-05,0.0002640023064616382,llama_d11_bf16_merged_minus_base,0.8114886280183113,-0.006915089760872338,0.04859168302261438,0.9997895871152156,0.3233531806193877,0.0583899737402249
3.571428571428572,offkd,320,0.05,14,llama,7,E_math,0.021750384298,0.0103391232423491,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,341.85714285714283,-3.571428571428572,llama_d10_matched_numeric,0.2377875382080674,sample_equal_mean_of_token_weighted_rows,0.073526052350644,-0.0389391538919881,2.0786754116415977,2.0397362802177668,32,7,0.2799130795257432,0.420750637821454,0.3712257210364831,1.0607314612844,1.4498666765965546e-05,3.397895969620939e-05,9.130926926963396e-05,0.0002640023064616382,llama_d11_bf16_merged_minus_base,0.8114886280183113,-0.006915089760872338,0.04859168302261438,0.9997895871152156,0.3233531806193877,0.0583899737402249
