model,family,arm,checkpoint,step,layer,headline_layer,module,source_rank_k,mask_density_alpha,total_entries,update_count,principal_top_count,overlap_count,update_density,coverage,overlap_lift,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,nss_l1_top32,nss_l2_top32,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
qwen,qwen3_4b,offkd,20,20,18,18,self_attn.o_proj,16,0.1,10485760,4268717,1048576,359867,0.4070965766906738,0.0843033164297375,0.8430331642973755,0.9995869713685672,0.0,2.323118441667433,3.840595407050146e-05,8.602715866667646e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,fa29851897d7f55c59b405eec19e883e325a7560595314a538325c0d39f3420c
qwen,qwen3_4b,offkd,20,20,18,18,self_attn.o_proj,32,0.01,10485760,4268717,104858,20219,0.4070965766906738,0.004736551989743,0.4736533921300056,0.9995869713685672,0.0,2.323118441667433,3.840595407050146e-05,8.602715866667646e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,fa29851897d7f55c59b405eec19e883e325a7560595314a538325c0d39f3420c
qwen,qwen3_4b,offkd,20,20,18,18,self_attn.o_proj,32,0.1,10485760,4268717,1048576,335304,0.4070965766906738,0.0785491284617837,0.7854912846178371,0.9995869713685672,0.0,2.323118441667433,3.840595407050146e-05,8.602715866667646e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,fa29851897d7f55c59b405eec19e883e325a7560595314a538325c0d39f3420c
qwen,qwen3_4b,offkd,20,20,18,18,self_attn.o_proj,50,0.01,10485760,4268717,104858,17388,0.4070965766906738,0.0040733550619542,0.4073339523397071,0.9995869713685672,0.0,2.323118441667433,3.840595407050146e-05,8.602715866667646e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,fa29851897d7f55c59b405eec19e883e325a7560595314a538325c0d39f3420c
qwen,qwen3_4b,offkd,20,20,18,18,self_attn.o_proj,50,0.1,10485760,4268717,1048576,313984,0.4070965766906738,0.0735546535410991,0.7355465354109911,0.9995869713685672,0.0,2.323118441667433,3.840595407050146e-05,8.602715866667646e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,fa29851897d7f55c59b405eec19e883e325a7560595314a538325c0d39f3420c
qwen,qwen3_4b,offkd,160,160,18,18,self_attn.o_proj,16,0.01,10485760,6960103,104858,50337,0.663767147064209,0.0072322205576555,0.7232192969028798,0.9995779088251752,0.0,2.345916744497069,4.694989579519596e-05,1.0202592465918116e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,eda2186be97572a651c09fc715b0000fe0ebcbd85e1db4156da35265883150fe
qwen,qwen3_4b,offkd,160,160,18,18,self_attn.o_proj,16,0.1,10485760,6960103,1048576,633295,0.663767147064209,0.0909893143822727,0.909893143822728,0.9995779088251752,0.0,2.345916744497069,4.694989579519596e-05,1.0202592465918116e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,eda2186be97572a651c09fc715b0000fe0ebcbd85e1db4156da35265883150fe
qwen,qwen3_4b,offkd,160,160,18,18,self_attn.o_proj,32,0.01,10485760,6960103,104858,45263,0.663767147064209,0.0065032083576924,0.6503183550015902,0.9995779088251752,0.0,2.345916744497069,4.694989579519596e-05,1.0202592465918116e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,eda2186be97572a651c09fc715b0000fe0ebcbd85e1db4156da35265883150fe
qwen,qwen3_4b,offkd,160,160,18,18,self_attn.o_proj,32,0.1,10485760,6960103,1048576,609879,0.663767147064209,0.0876249963542206,0.8762499635422062,0.9995779088251752,0.0,2.345916744497069,4.694989579519596e-05,1.0202592465918116e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,eda2186be97572a651c09fc715b0000fe0ebcbd85e1db4156da35265883150fe
qwen,qwen3_4b,offkd,160,160,18,18,self_attn.o_proj,50,0.01,10485760,6960103,104858,41866,0.663767147064209,0.0060151408678865,0.6015117922032692,0.9995779088251752,0.0,2.345916744497069,4.694989579519596e-05,1.0202592465918116e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,eda2186be97572a651c09fc715b0000fe0ebcbd85e1db4156da35265883150fe
qwen,qwen3_4b,offkd,160,160,18,18,self_attn.o_proj,50,0.1,10485760,6960103,1048576,588488,0.663767147064209,0.0845516222963941,0.8455162229639417,0.9995779088251752,0.0,2.345916744497069,4.694989579519596e-05,1.0202592465918116e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,eda2186be97572a651c09fc715b0000fe0ebcbd85e1db4156da35265883150fe
qwen,qwen3_4b,offkd,320,320,18,18,self_attn.o_proj,16,0.01,10485760,7732086,104858,59579,0.7373891830444336,0.0077054238662115,0.77053944724643,0.9995769439287124,0.0,2.348815383228145,6.583928024739977e-05,1.4339668081582168e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,e08a6e242855f65e7e08986be268b94c3ae94400405d446597f195edbbcbca73
qwen,qwen3_4b,offkd,320,320,18,18,self_attn.o_proj,16,0.1,10485760,7732086,1048576,717373,0.7373891830444336,0.0927787145668064,0.9277871456680642,0.9995769439287124,0.0,2.348815383228145,6.583928024739977e-05,1.4339668081582168e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,e08a6e242855f65e7e08986be268b94c3ae94400405d446597f195edbbcbca73
qwen,qwen3_4b,offkd,320,320,18,18,self_attn.o_proj,32,0.01,10485760,7732086,104858,54922,0.7373891830444336,0.0071031284442516,0.7103101348070364,0.9995769439287124,0.0,2.348815383228145,6.583928024739977e-05,1.4339668081582168e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,e08a6e242855f65e7e08986be268b94c3ae94400405d446597f195edbbcbca73
qwen,qwen3_4b,offkd,320,320,18,18,self_attn.o_proj,32,0.1,10485760,7732086,1048576,697156,0.7373891830444336,0.0901640255941281,0.9016402559412816,0.9995769439287124,0.0,2.348815383228145,6.583928024739977e-05,1.4339668081582168e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,e08a6e242855f65e7e08986be268b94c3ae94400405d446597f195edbbcbca73
qwen,qwen3_4b,offkd,320,320,18,18,self_attn.o_proj,50,0.01,10485760,7732086,104858,51946,0.7373891830444336,0.006718238777996,0.6718213150046669,0.9995769439287124,0.0,2.348815383228145,6.583928024739977e-05,1.4339668081582168e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,e08a6e242855f65e7e08986be268b94c3ae94400405d446597f195edbbcbca73
qwen,qwen3_4b,offkd,320,320,18,18,self_attn.o_proj,50,0.1,10485760,7732086,1048576,679047,0.7373891830444336,0.0878219668017143,0.8782196680171431,0.9995769439287124,0.0,2.348815383228145,6.583928024739977e-05,1.4339668081582168e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,e08a6e242855f65e7e08986be268b94c3ae94400405d446597f195edbbcbca73
qwen,qwen3_4b,seqkd,20,20,18,18,self_attn.o_proj,16,0.01,10485760,4303401,104858,24773,0.4104043006896972,0.0057566097140378,0.5756587754398238,0.9995769126442454,0.0,2.3481767619883303,4.193126302500655e-05,8.958008172497968e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,186ec1aca49b6dede2409c00bbf111eef6ebc5d679c224b06a1b5440cdf09f8a
qwen,qwen3_4b,seqkd,20,20,18,18,self_attn.o_proj,16,0.1,10485760,4303401,1048576,362821,0.4104043006896972,0.0843102931843906,0.8431029318439067,0.9995769126442454,0.0,2.3481767619883303,4.193126302500655e-05,8.958008172497968e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,186ec1aca49b6dede2409c00bbf111eef6ebc5d679c224b06a1b5440cdf09f8a
qwen,qwen3_4b,seqkd,20,20,18,18,self_attn.o_proj,32,0.01,10485760,4303401,104858,20434,0.4104043006896972,0.0047483374196362,0.4748319306235562,0.9995769126442454,0.0,2.3481767619883303,4.193126302500655e-05,8.958008172497968e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,186ec1aca49b6dede2409c00bbf111eef6ebc5d679c224b06a1b5440cdf09f8a
qwen,qwen3_4b,seqkd,20,20,18,18,self_attn.o_proj,32,0.1,10485760,4303401,1048576,338101,0.4104043006896972,0.0785659993107776,0.7856599931077769,0.9995769126442454,0.0,2.3481767619883303,4.193126302500655e-05,8.958008172497968e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,186ec1aca49b6dede2409c00bbf111eef6ebc5d679c224b06a1b5440cdf09f8a
qwen,qwen3_4b,seqkd,20,20,18,18,self_attn.o_proj,50,0.01,10485760,4303401,104858,17639,0.4104043006896972,0.0040988511179878,0.4098835482171336,0.9995769126442454,0.0,2.3481767619883303,4.193126302500655e-05,8.958008172497968e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,186ec1aca49b6dede2409c00bbf111eef6ebc5d679c224b06a1b5440cdf09f8a
qwen,qwen3_4b,seqkd,20,20,18,18,self_attn.o_proj,50,0.1,10485760,4303401,1048576,316747,0.4104043006896972,0.0736038774913144,0.7360387749131443,0.9995769126442454,0.0,2.3481767619883303,4.193126302500655e-05,8.958008172497968e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,186ec1aca49b6dede2409c00bbf111eef6ebc5d679c224b06a1b5440cdf09f8a
qwen,qwen3_4b,seqkd,160,160,18,18,self_attn.o_proj,16,0.01,10485760,6935396,104858,50352,0.661410903930664,0.0072601477983376,0.7260120103177381,0.9995804860107104,0.0,2.339044006950303,4.5031489877653263e-05,9.602402690228751e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db
qwen,qwen3_4b,seqkd,160,160,18,18,self_attn.o_proj,16,0.1,10485760,6935396,1048576,630758,0.661410903930664,0.0909476546112147,0.909476546112147,0.9995804860107104,0.0,2.339044006950303,4.5031489877653263e-05,9.602402690228751e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db
qwen,qwen3_4b,seqkd,160,160,18,18,self_attn.o_proj,32,0.01,10485760,6935396,104858,45236,0.661410903930664,0.0065224826383381,0.65224577571364,0.9995804860107104,0.0,2.339044006950303,4.5031489877653263e-05,9.602402690228751e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db
qwen,qwen3_4b,seqkd,160,160,18,18,self_attn.o_proj,32,0.1,10485760,6935396,1048576,607340,0.661410903930664,0.0875710629933748,0.8757106299337486,0.9995804860107104,0.0,2.339044006950303,4.5031489877653263e-05,9.602402690228751e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db
qwen,qwen3_4b,seqkd,160,160,18,18,self_attn.o_proj,50,0.01,10485760,6935396,104858,41735,0.661410903930664,0.0060176808937802,0.6017657938236971,0.9995804860107104,0.0,2.339044006950303,4.5031489877653263e-05,9.602402690228751e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db
qwen,qwen3_4b,seqkd,160,160,18,18,self_attn.o_proj,50,0.1,10485760,6935396,1048576,585710,0.661410903930664,0.0844522792930641,0.8445227929306416,0.9995804860107104,0.0,2.339044006950303,4.5031489877653263e-05,9.602402690228751e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db
qwen,qwen3_4b,seqkd,320,320,18,18,self_attn.o_proj,16,0.01,10485760,7689906,104858,59054,0.733366584777832,0.0076794176677842,0.7679388373242406,0.9995767478800252,0.0,2.3512881260355947,5.208030137673556e-05,1.1418317569988725e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab
qwen,qwen3_4b,seqkd,320,320,18,18,self_attn.o_proj,16,0.1,10485760,7689906,1048576,712484,0.733366584777832,0.0926518477599076,0.926518477599076,0.9995767478800252,0.0,2.3512881260355947,5.208030137673556e-05,1.1418317569988725e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab
qwen,qwen3_4b,seqkd,320,320,18,18,self_attn.o_proj,32,0.01,10485760,7689906,104858,54316,0.733366584777832,0.007063285298936,0.7063258354743701,0.9995767478800252,0.0,2.3512881260355947,5.208030137673556e-05,1.1418317569988725e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab
qwen,qwen3_4b,seqkd,320,320,18,18,self_attn.o_proj,32,0.1,10485760,7689906,1048576,691657,0.733366584777832,0.0899434921571213,0.899434921571213,0.9995767478800252,0.0,2.3512881260355947,5.208030137673556e-05,1.1418317569988725e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab
qwen,qwen3_4b,seqkd,320,320,18,18,self_attn.o_proj,50,0.01,10485760,7689906,104858,51142,0.733366584777832,0.0066505364304843,0.6650511060797967,0.9995767478800252,0.0,2.3512881260355947,5.208030137673556e-05,1.1418317569988725e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab
qwen,qwen3_4b,seqkd,320,320,18,18,self_attn.o_proj,50,0.1,10485760,7689906,1048576,673402,0.733366584777832,0.0875696009808182,0.8756960098081823,0.9995767478800252,0.0,2.3512881260355947,5.208030137673556e-05,1.1418317569988725e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab
qwen,qwen3_4b,opd,20,20,18,18,mlp.gate_proj,16,0.01,24903680,10307805,249037,75523,0.4139069005062705,0.007326778106493,0.7326772222405097,0.9997115725937548,1.9278976439581896,0.0,6.567260955515561e-05,1.751719573207188e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,570e61715d3237275fcbdd5fafd24755eecb6bcc999a5d2544d379adbe1b185f
qwen,qwen3_4b,opd,20,20,18,18,mlp.gate_proj,16,0.1,24903680,10307805,2490368,929177,0.4139069005062705,0.0901430517942471,0.9014305179424718,0.9997115725937548,1.9278976439581896,0.0,6.567260955515561e-05,1.751719573207188e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,570e61715d3237275fcbdd5fafd24755eecb6bcc999a5d2544d379adbe1b185f
qwen,qwen3_4b,opd,20,20,18,18,mlp.gate_proj,32,0.01,24903680,10307805,249037,64644,0.4139069005062705,0.0062713642720249,0.6271359235532952,0.9997115725937548,1.9278976439581896,0.0,6.567260955515561e-05,1.751719573207188e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,570e61715d3237275fcbdd5fafd24755eecb6bcc999a5d2544d379adbe1b185f
qwen,qwen3_4b,opd,20,20,18,18,mlp.gate_proj,32,0.1,24903680,10307805,2490368,884292,0.4139069005062705,0.0857885844755503,0.8578858447555032,0.9997115725937548,1.9278976439581896,0.0,6.567260955515561e-05,1.751719573207188e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,570e61715d3237275fcbdd5fafd24755eecb6bcc999a5d2544d379adbe1b185f
qwen,qwen3_4b,opd,20,20,18,18,mlp.gate_proj,50,0.01,24903680,10307805,249037,56673,0.4139069005062705,0.0054980667562104,0.54980623407487,0.9997115725937548,1.9278976439581896,0.0,6.567260955515561e-05,1.751719573207188e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,570e61715d3237275fcbdd5fafd24755eecb6bcc999a5d2544d379adbe1b185f
qwen,qwen3_4b,opd,20,20,18,18,mlp.gate_proj,50,0.1,24903680,10307805,2490368,840775,0.4139069005062705,0.0815668321238129,0.8156683212381297,0.9997115725937548,1.9278976439581896,0.0,6.567260955515561e-05,1.751719573207188e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,570e61715d3237275fcbdd5fafd24755eecb6bcc999a5d2544d379adbe1b185f
qwen,qwen3_4b,opd,160,160,18,18,mlp.gate_proj,16,0.01,24903680,17031101,249037,154662,0.6838788885819285,0.0090811510072073,0.908114371419385,0.9997006579572628,1.9617530545356436,0.0,7.976631455197669e-05,1.843058107942936e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,64fb65beda25d1777585fc6e0967149f12c84b0984e6f4b780becc77a4ecffa0
qwen,qwen3_4b,opd,160,160,18,18,mlp.gate_proj,16,0.1,24903680,17031101,2490368,1643977,0.6838788885819285,0.0965279343948462,0.9652793439484624,0.9997006579572628,1.9617530545356436,0.0,7.976631455197669e-05,1.843058107942936e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,64fb65beda25d1777585fc6e0967149f12c84b0984e6f4b780becc77a4ecffa0
qwen,qwen3_4b,opd,160,160,18,18,mlp.gate_proj,32,0.01,24903680,17031101,249037,143928,0.6838788885819285,0.0084508922823016,0.8450885495444856,0.9997006579572628,1.9617530545356436,0.0,7.976631455197669e-05,1.843058107942936e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,64fb65beda25d1777585fc6e0967149f12c84b0984e6f4b780becc77a4ecffa0
qwen,qwen3_4b,opd,160,160,18,18,mlp.gate_proj,32,0.1,24903680,17031101,2490368,1603743,0.6838788885819285,0.0941655504244851,0.9416555042448518,0.9997006579572628,1.9617530545356436,0.0,7.976631455197669e-05,1.843058107942936e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,64fb65beda25d1777585fc6e0967149f12c84b0984e6f4b780becc77a4ecffa0
qwen,qwen3_4b,opd,160,160,18,18,mlp.gate_proj,50,0.01,24903680,17031101,249037,135030,0.6838788885819285,0.0079284363353843,0.7928429968108492,0.9997006579572628,1.9617530545356436,0.0,7.976631455197669e-05,1.843058107942936e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,64fb65beda25d1777585fc6e0967149f12c84b0984e6f4b780becc77a4ecffa0
qwen,qwen3_4b,opd,160,160,18,18,mlp.gate_proj,50,0.1,24903680,17031101,2490368,1561914,0.6838788885819285,0.0917095142586495,0.917095142586495,0.9997006579572628,1.9617530545356436,0.0,7.976631455197669e-05,1.843058107942936e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,64fb65beda25d1777585fc6e0967149f12c84b0984e6f4b780becc77a4ecffa0
qwen,qwen3_4b,opd,320,320,18,18,mlp.gate_proj,16,0.01,24903680,19404578,249037,184223,0.7791851646021792,0.0094937905890043,0.949378296460264,0.9996736375911937,2.0333863599434645,0.0,8.498289239494e-05,2.143367946976272e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,b627400f0aa433d9ea48a1833145891a8b74ad50db135e51b8ac9e05bfa5066c
qwen,qwen3_4b,opd,320,320,18,18,mlp.gate_proj,16,0.1,24903680,19404578,2490368,1905948,0.7791851646021792,0.0982215640041231,0.9822156400412316,0.9996736375911937,2.0333863599434645,0.0,8.498289239494e-05,2.143367946976272e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,b627400f0aa433d9ea48a1833145891a8b74ad50db135e51b8ac9e05bfa5066c
qwen,qwen3_4b,opd,320,320,18,18,mlp.gate_proj,32,0.01,24903680,19404578,249037,175185,0.7791851646021792,0.0090280242116061,0.902801696125844,0.9996736375911937,2.0333863599434645,0.0,8.498289239494e-05,2.143367946976272e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,b627400f0aa433d9ea48a1833145891a8b74ad50db135e51b8ac9e05bfa5066c
qwen,qwen3_4b,opd,320,320,18,18,mlp.gate_proj,32,0.1,24903680,19404578,2490368,1872221,0.7791851646021792,0.0964834690040669,0.9648346900406698,0.9996736375911937,2.0333863599434645,0.0,8.498289239494e-05,2.143367946976272e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,b627400f0aa433d9ea48a1833145891a8b74ad50db135e51b8ac9e05bfa5066c
qwen,qwen3_4b,opd,320,320,18,18,mlp.gate_proj,50,0.01,24903680,19404578,249037,167392,0.7791851646021792,0.0086264179514751,0.8626411023654837,0.9996736375911937,2.0333863599434645,0.0,8.498289239494e-05,2.143367946976272e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,b627400f0aa433d9ea48a1833145891a8b74ad50db135e51b8ac9e05bfa5066c
qwen,qwen3_4b,opd,320,320,18,18,mlp.gate_proj,50,0.1,24903680,19404578,2490368,1838247,0.7791851646021792,0.0947326450490188,0.9473264504901884,0.9996736375911937,2.0333863599434645,0.0,8.498289239494e-05,2.143367946976272e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,b627400f0aa433d9ea48a1833145891a8b74ad50db135e51b8ac9e05bfa5066c
qwen,qwen3_4b,sft,20,20,18,18,mlp.gate_proj,16,0.01,24903680,3137524,249037,19052,0.1259863602487664,0.0060723041481116,0.6072299271483605,0.9997115125328788,1.9292707625501144,0.0,5.476689368039134e-05,1.392576761210516e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,0124418aa739f31736419ea7155c313dfcd883b04f57ea8dcdc255e628ed6acc
