family,model,arm,step,checkpoint,layer,module,rank_fraction,k,rank_spec_kind,p_k,delta_construction,native_source,checkpoint_materialization,source_svd_dtype,projection_dtype,base_tensor_sha256,checkpoint_tensor_sha256,checkpoint_root
llama3_2_3b,llama,sft,40,40,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,1.7299878436460858e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,bc62523d41b8a8379464c43f522b70d5799228300a5ce743e311eb37067653a5,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,40,40,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,9.435132596991025e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,bc62523d41b8a8379464c43f522b70d5799228300a5ce743e311eb37067653a5,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,40,40,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,4.382483530207537e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,bc62523d41b8a8379464c43f522b70d5799228300a5ce743e311eb37067653a5,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,40,40,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.000186716511962004,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,bc62523d41b8a8379464c43f522b70d5799228300a5ce743e311eb37067653a5,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,80,80,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,1.693919898571039e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,ae093d766339903dc63109a6588d914ac4bab7a739e49cf70795d07a5edde5f3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_080
llama3_2_3b,llama,sft,80,80,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,8.032341611396987e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,ae093d766339903dc63109a6588d914ac4bab7a739e49cf70795d07a5edde5f3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_080
llama3_2_3b,llama,sft,80,80,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,3.941162503906526e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,ae093d766339903dc63109a6588d914ac4bab7a739e49cf70795d07a5edde5f3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_080
llama3_2_3b,llama,sft,80,80,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00019646500004455447,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,ae093d766339903dc63109a6588d914ac4bab7a739e49cf70795d07a5edde5f3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_080
llama3_2_3b,llama,sft,160,160,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,1.2972659533261321e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_160
llama3_2_3b,llama,sft,160,160,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,8.1902981037274e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_160
llama3_2_3b,llama,sft,160,160,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,4.190265099168755e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_160
llama3_2_3b,llama,sft,160,160,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00021706745610572398,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_160
llama3_2_3b,llama,sft,320,320,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,1.0258469274049276e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_320
llama3_2_3b,llama,sft,320,320,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,7.1779209065425675e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_320
llama3_2_3b,llama,sft,320,320,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,3.793779615079984e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_320
llama3_2_3b,llama,sft,320,320,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.0002164185862056911,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_320
llama3_2_3b,llama,offkd,5,5,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,4.463509867491666e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0371190c5dd39fb7cc77f7eae493aad320496c2a81775bef5f740fc23fe39598,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_005
llama3_2_3b,llama,offkd,5,5,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.0222540367976762e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0371190c5dd39fb7cc77f7eae493aad320496c2a81775bef5f740fc23fe39598,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_005
llama3_2_3b,llama,offkd,5,5,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,4.287347474019043e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0371190c5dd39fb7cc77f7eae493aad320496c2a81775bef5f740fc23fe39598,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_005
llama3_2_3b,llama,offkd,5,5,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00018583753262646496,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0371190c5dd39fb7cc77f7eae493aad320496c2a81775bef5f740fc23fe39598,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_005
llama3_2_3b,llama,offkd,20,20,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,7.837908924557269e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0e8795c527887990e91d3dc6281555f1e399785d8378c097dbc0e22f97c4a826,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020
llama3_2_3b,llama,offkd,20,20,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.4770626876270398e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0e8795c527887990e91d3dc6281555f1e399785d8378c097dbc0e22f97c4a826,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020
llama3_2_3b,llama,offkd,20,20,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,5.425396011560224e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0e8795c527887990e91d3dc6281555f1e399785d8378c097dbc0e22f97c4a826,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020
llama3_2_3b,llama,offkd,20,20,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00025528186233714223,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0e8795c527887990e91d3dc6281555f1e399785d8378c097dbc0e22f97c4a826,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020
llama3_2_3b,llama,offkd,40,40,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,7.214624474727316e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,92a1d18cd58477c0eddbbe4d52d5a8e48c587201d5577bcacb541ba5436630c4,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,40,40,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.520083696959773e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,92a1d18cd58477c0eddbbe4d52d5a8e48c587201d5577bcacb541ba5436630c4,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,40,40,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,5.3494644816964865e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,92a1d18cd58477c0eddbbe4d52d5a8e48c587201d5577bcacb541ba5436630c4,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,40,40,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.0002485596633050591,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,92a1d18cd58477c0eddbbe4d52d5a8e48c587201d5577bcacb541ba5436630c4,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,80,80,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,5.828604571433971e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,a5ba13377350cf63a41b0722c95e1a904d90887def85f0a882b89ceaaed6e67e,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.0999120604537893e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,a5ba13377350cf63a41b0722c95e1a904d90887def85f0a882b89ceaaed6e67e,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,4.621556945494376e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,a5ba13377350cf63a41b0722c95e1a904d90887def85f0a882b89ceaaed6e67e,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00023031813907437027,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,a5ba13377350cf63a41b0722c95e1a904d90887def85f0a882b89ceaaed6e67e,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,160,160,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,5.923219760006759e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,eb2397ee17ae9f226bb0500097cafafc96dad43e3f6724992051098659b6e337,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.2428528862074018e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,eb2397ee17ae9f226bb0500097cafafc96dad43e3f6724992051098659b6e337,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,5.067013262305409e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,eb2397ee17ae9f226bb0500097cafafc96dad43e3f6724992051098659b6e337,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00023196636175271124,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,eb2397ee17ae9f226bb0500097cafafc96dad43e3f6724992051098659b6e337,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,320,320,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,5.296313702274347e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,fe59ee10b9b2f4a0af1b3819826fb846ed219ab43b5c260cf5675efa658ae875,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.3428960301098414e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,fe59ee10b9b2f4a0af1b3819826fb846ed219ab43b5c260cf5675efa658ae875,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,4.9805061280494556e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,fe59ee10b9b2f4a0af1b3819826fb846ed219ab43b5c260cf5675efa658ae875,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.0002155316324206069,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,fe59ee10b9b2f4a0af1b3819826fb846ed219ab43b5c260cf5675efa658ae875,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,seqkd,5,5,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,1.400203814228007e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,311fa7834ebbef2a3379d26680854948a3705994f24c3770a9cedc4d81657029,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,8.059177162067499e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,311fa7834ebbef2a3379d26680854948a3705994f24c3770a9cedc4d81657029,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,3.928301521227695e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,311fa7834ebbef2a3379d26680854948a3705994f24c3770a9cedc4d81657029,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00019425239588599652,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,311fa7834ebbef2a3379d26680854948a3705994f24c3770a9cedc4d81657029,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,20,20,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,3.6150393043499207e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,62bc302e83ab736cc68f01c47a25a522bbf704b2c4e41f4c7d49f4860b3550d6,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.1674238521663938e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,62bc302e83ab736cc68f01c47a25a522bbf704b2c4e41f4c7d49f4860b3550d6,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,5.548914123210125e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,62bc302e83ab736cc68f01c47a25a522bbf704b2c4e41f4c7d49f4860b3550d6,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00025440711760893464,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,62bc302e83ab736cc68f01c47a25a522bbf704b2c4e41f4c7d49f4860b3550d6,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,40,40,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,5.54945017938735e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,900e7244122561a32ac0eef24392f228e06c195e5e4977a4d932e523145fd4bc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.7270642274525017e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,900e7244122561a32ac0eef24392f228e06c195e5e4977a4d932e523145fd4bc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,6.107453373260796e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,900e7244122561a32ac0eef24392f228e06c195e5e4977a4d932e523145fd4bc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.0002485437726136297,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,900e7244122561a32ac0eef24392f228e06c195e5e4977a4d932e523145fd4bc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,80,80,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,6.47633123662672e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,6def3d55c99de997592defca1976deb2bea31eab51d0dd402d3cfbdc2c007950,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.2952443285030313e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,6def3d55c99de997592defca1976deb2bea31eab51d0dd402d3cfbdc2c007950,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,5.5654298193985596e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,6def3d55c99de997592defca1976deb2bea31eab51d0dd402d3cfbdc2c007950,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.o_proj,0.010416666666666666,32,fixed_k,0.00022148604330141097,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,6def3d55c99de997592defca1976deb2bea31eab51d0dd402d3cfbdc2c007950,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,160,160,14,self_attn.o_proj,0.0013020833333333333,4,fixed_k,5.726953531848267e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,ff93b0617daf217a8c0e69ae7c1c3052548049f93d0f81f6357ea4143775e3f3,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.o_proj,0.0026041666666666665,8,fixed_k,1.3485014278558083e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,ff93b0617daf217a8c0e69ae7c1c3052548049f93d0f81f6357ea4143775e3f3,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.o_proj,0.005208333333333333,16,fixed_k,5.524839798454195e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,ff93b0617daf217a8c0e69ae7c1c3052548049f93d0f81f6357ea4143775e3f3,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
