model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,principal_top_count,update_count,total_entries,update_density,overlap_count,coverage,overlap_lift,random_null_type,random_null_rank,random_null_seeds,random_null_overlap_lift_mean,random_null_overlap_lift_std,overlap_lift_minus_random_null,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
llama,llama3_2_3b,offkd,20,20,14,self_attn.k_proj,50,0.05,157286,899317,3145728,0.2858851750691731,16061,0.0178591086346638,0.3571830810568256,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,548288cc66078a9355fe9a14846ca50f0edf786f3e4633572c26d7bc204921ee
llama,llama3_2_3b,offkd,20,20,14,self_attn.k_proj,50,0.2,629146,899317,3145728,0.2858851750691731,115717,0.1286720922655748,0.6433600522905689,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,548288cc66078a9355fe9a14846ca50f0edf786f3e4633572c26d7bc204921ee
llama,llama3_2_3b,offkd,160,160,14,self_attn.k_proj,16,0.05,157286,1761616,3145728,0.5600026448567709,64952,0.0368706914560267,0.7374157044656491,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,85fdbffa648a9e4b7072a9de617250aee1ab47a58e07eae4c2cbfc10f9d87123
llama,llama3_2_3b,offkd,160,160,14,self_attn.k_proj,16,0.2,629146,1761616,3145728,0.5600026448567709,309965,0.1759549186655888,0.8797740339826774,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,85fdbffa648a9e4b7072a9de617250aee1ab47a58e07eae4c2cbfc10f9d87123
llama,llama3_2_3b,offkd,160,160,14,self_attn.k_proj,32,0.05,157286,1761616,3145728,0.5600026448567709,55284,0.0313825487506925,0.6276525712168823,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,85fdbffa648a9e4b7072a9de617250aee1ab47a58e07eae4c2cbfc10f9d87123
llama,llama3_2_3b,offkd,160,160,14,self_attn.k_proj,32,0.2,629146,1761616,3145728,0.5600026448567709,289126,0.1641254393693063,0.820626675106143,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,85fdbffa648a9e4b7072a9de617250aee1ab47a58e07eae4c2cbfc10f9d87123
llama,llama3_2_3b,offkd,160,160,14,self_attn.k_proj,50,0.05,157286,1761616,3145728,0.5600026448567709,47591,0.0270155357353702,0.5403120887921035,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,85fdbffa648a9e4b7072a9de617250aee1ab47a58e07eae4c2cbfc10f9d87123
llama,llama3_2_3b,offkd,160,160,14,self_attn.k_proj,50,0.2,629146,1761616,3145728,0.5600026448567709,272481,0.1546767286400668,0.7733831514965688,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,85fdbffa648a9e4b7072a9de617250aee1ab47a58e07eae4c2cbfc10f9d87123
llama,llama3_2_3b,offkd,320,320,14,self_attn.k_proj,16,0.05,157286,1985242,3145728,0.6310914357503256,77363,0.0389690526394263,0.7793830348620812,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,36fe4f790834ecac982b3e35232d6d122ca1668945d0499effb3df1c6eceb861
llama,llama3_2_3b,offkd,320,320,14,self_attn.k_proj,16,0.2,629146,1985242,3145728,0.6310914357503256,357344,0.1800002216354479,0.9000005359723093,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,36fe4f790834ecac982b3e35232d6d122ca1668945d0499effb3df1c6eceb861
llama,llama3_2_3b,offkd,320,320,14,self_attn.k_proj,32,0.05,157286,1985242,3145728,0.6310914357503256,68113,0.0343096710627722,0.6861951663399937,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,36fe4f790834ecac982b3e35232d6d122ca1668945d0499effb3df1c6eceb861
llama,llama3_2_3b,offkd,320,320,14,self_attn.k_proj,32,0.2,629146,1985242,3145728,0.6310914357503256,338063,0.1702880555619919,0.8514397364791539,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,36fe4f790834ecac982b3e35232d6d122ca1668945d0499effb3df1c6eceb861
llama,llama3_2_3b,offkd,320,320,14,self_attn.k_proj,50,0.05,157286,1985242,3145728,0.6310914357503256,60355,0.0304018351415091,0.6080382491514148,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,36fe4f790834ecac982b3e35232d6d122ca1668945d0499effb3df1c6eceb861
llama,llama3_2_3b,offkd,320,320,14,self_attn.k_proj,50,0.2,629146,1985242,3145728,0.6310914357503256,322690,0.1625444152400564,0.8127215594858301,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,36fe4f790834ecac982b3e35232d6d122ca1668945d0499effb3df1c6eceb861
llama,llama3_2_3b,seqkd,20,20,14,self_attn.k_proj,16,0.05,157286,866606,3145728,0.2754866282145182,25574,0.0295105272753708,0.5902120464942695,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,b44971559fb6f0660f38bc1d3c019d4b96404952bcb7212a0101452244913121
llama,llama3_2_3b,seqkd,20,20,14,self_attn.k_proj,16,0.2,629146,866606,3145728,0.2754866282145182,138494,0.1598119560676939,0.7990592723102664,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,b44971559fb6f0660f38bc1d3c019d4b96404952bcb7212a0101452244913121
llama,llama3_2_3b,seqkd,20,20,14,self_attn.k_proj,32,0.05,157286,866606,3145728,0.2754866282145182,19855,0.0229112191699572,0.4582255487269774,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,b44971559fb6f0660f38bc1d3c019d4b96404952bcb7212a0101452244913121
llama,llama3_2_3b,seqkd,20,20,14,self_attn.k_proj,32,0.2,629146,866606,3145728,0.2754866282145182,123187,0.142148796569606,0.7107435309694629,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,b44971559fb6f0660f38bc1d3c019d4b96404952bcb7212a0101452244913121
llama,llama3_2_3b,seqkd,20,20,14,self_attn.k_proj,50,0.05,157286,866606,3145728,0.2754866282145182,15241,0.0175870003207916,0.3517409009392024,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,b44971559fb6f0660f38bc1d3c019d4b96404952bcb7212a0101452244913121
llama,llama3_2_3b,seqkd,20,20,14,self_attn.k_proj,50,0.2,629146,866606,3145728,0.2754866282145182,111104,0.1282058974897473,0.6410290798934238,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,b44971559fb6f0660f38bc1d3c019d4b96404952bcb7212a0101452244913121
llama,llama3_2_3b,seqkd,160,160,14,self_attn.k_proj,16,0.05,157286,1720589,3145728,0.5469605127970377,62448,0.0362945479716538,0.7258928054739446,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0
llama,llama3_2_3b,seqkd,160,160,14,self_attn.k_proj,16,0.2,629146,1720589,3145728,0.5469605127970377,300805,0.1748267599060554,0.874133243771328,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0
llama,llama3_2_3b,seqkd,160,160,14,self_attn.k_proj,32,0.05,157286,1720589,3145728,0.5469605127970377,52982,0.0307929435792045,0.6158604377981767,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0
llama,llama3_2_3b,seqkd,160,160,14,self_attn.k_proj,32,0.2,629146,1720589,3145728,0.5469605127970377,280096,0.1627907652553863,0.813953308779355,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0
llama,llama3_2_3b,seqkd,160,160,14,self_attn.k_proj,50,0.05,157286,1720589,3145728,0.5469605127970377,45376,0.0263723643473252,0.5274486283177318,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0
llama,llama3_2_3b,seqkd,160,160,14,self_attn.k_proj,50,0.2,629146,1720589,3145728,0.5469605127970377,263948,0.1534056070334054,0.7670275475040457,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0
llama,llama3_2_3b,seqkd,320,320,14,self_attn.k_proj,16,0.05,157286,1969769,3145728,0.6261727015177408,76543,0.0388588712686614,0.7771794018426551,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c
llama,llama3_2_3b,seqkd,320,320,14,self_attn.k_proj,16,0.2,629146,1969769,3145728,0.6261727015177408,354722,0.1800830452707906,0.9004146538857335,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c
llama,llama3_2_3b,seqkd,320,320,14,self_attn.k_proj,32,0.05,157286,1969769,3145728,0.6261727015177408,67002,0.0340151560919072,0.6803048519428502,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c
llama,llama3_2_3b,seqkd,320,320,14,self_attn.k_proj,32,0.2,629146,1969769,3145728,0.6261727015177408,334757,0.1699473390026952,0.8497361547657785,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c
llama,llama3_2_3b,seqkd,320,320,14,self_attn.k_proj,50,0.05,157286,1969769,3145728,0.6261727015177408,59550,0.0302319713631395,0.6046409649442812,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c
llama,llama3_2_3b,seqkd,320,320,14,self_attn.k_proj,50,0.2,629146,1969769,3145728,0.6261727015177408,319694,0.1623002494201096,0.8115007311622783,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c
llama,llama3_2_3b,opd,20,20,14,self_attn.v_proj,16,0.05,157286,1809927,3145728,0.5753602981567383,80462,0.0444559366206482,0.8891209935645801,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37
llama,llama3_2_3b,opd,20,20,14,self_attn.v_proj,16,0.2,629146,1809927,3145728,0.5753602981567383,350758,0.1937967663889206,0.968983215881666,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37
llama,llama3_2_3b,opd,20,20,14,self_attn.v_proj,32,0.05,157286,1809927,3145728,0.5753602981567383,75645,0.041794503314222,0.8358921920682143,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37
llama,llama3_2_3b,opd,20,20,14,self_attn.v_proj,32,0.2,629146,1809927,3145728,0.5753602981567383,341862,0.1888816510279143,0.9444076547013556,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37
llama,llama3_2_3b,opd,20,20,14,self_attn.v_proj,50,0.05,157286,1809927,3145728,0.5753602981567383,70960,0.0392060011260122,0.7841220166456538,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37
llama,llama3_2_3b,opd,20,20,14,self_attn.v_proj,50,0.2,629146,1809927,3145728,0.5753602981567383,330417,0.1825581915734723,0.9127903775308688,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37
llama,llama3_2_3b,opd,160,160,14,self_attn.v_proj,16,0.05,157286,2279646,3145728,0.7246799468994141,103046,0.0452026323385297,0.9040549459012152,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb
llama,llama3_2_3b,opd,160,160,14,self_attn.v_proj,16,0.2,629146,2279646,3145728,0.7246799468994141,444095,0.1948087553944779,0.974043157692428,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb
llama,llama3_2_3b,opd,160,160,14,self_attn.v_proj,32,0.05,157286,2279646,3145728,0.7246799468994141,99489,0.0436423023574712,0.8728482669173573,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb
llama,llama3_2_3b,opd,160,160,14,self_attn.v_proj,32,0.2,629146,2279646,3145728,0.7246799468994141,437374,0.1918604906200348,0.959301843192488,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb
llama,llama3_2_3b,opd,160,160,14,self_attn.v_proj,50,0.05,157286,2279646,3145728,0.7246799468994141,95821,0.0420332806058484,0.840667750045614,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb
llama,llama3_2_3b,opd,160,160,14,self_attn.v_proj,50,0.2,629146,2279646,3145728,0.7246799468994141,428893,0.1881401761501566,0.9407002826696506,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb
llama,llama3_2_3b,opd,320,320,14,self_attn.v_proj,16,0.05,157286,2443902,3145728,0.7768955230712891,112366,0.0459781120519562,0.9195645796127834,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5
llama,llama3_2_3b,opd,320,320,14,self_attn.v_proj,16,0.2,629146,2443902,3145728,0.7768955230712891,477859,0.1955311628698695,0.977655192772916,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5
llama,llama3_2_3b,opd,320,320,14,self_attn.v_proj,32,0.05,157286,2443902,3145728,0.7768955230712891,109150,0.0446621836718493,0.8932459450788968,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5
llama,llama3_2_3b,opd,320,320,14,self_attn.v_proj,32,0.2,629146,2443902,3145728,0.7768955230712891,471851,0.1930727991547942,0.9653633820124624,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5
llama,llama3_2_3b,opd,320,320,14,self_attn.v_proj,50,0.05,157286,2443902,3145728,0.7768955230712891,106130,0.0434264549069479,0.8685313069282942,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5
llama,llama3_2_3b,opd,320,320,14,self_attn.v_proj,50,0.2,629146,2443902,3145728,0.7768955230712891,465254,0.1903734274123921,0.951866531881518,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5
llama,llama3_2_3b,sft,20,20,14,self_attn.v_proj,16,0.05,157286,1856763,3145728,0.5902490615844727,77586,0.0417856236902609,0.8357145991373499,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3
llama,llama3_2_3b,sft,20,20,14,self_attn.v_proj,16,0.2,629146,1856763,3145728,0.5902490615844727,353969,0.1906376850465029,0.9531878192120202,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3
llama,llama3_2_3b,sft,20,20,14,self_attn.v_proj,32,0.05,157286,1856763,3145728,0.5902490615844727,72806,0.0392112509781808,0.7842270139560474,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3
llama,llama3_2_3b,sft,20,20,14,self_attn.v_proj,32,0.2,629146,1856763,3145728,0.5902490615844727,344044,0.1852923609529057,0.9264612157363508,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3
llama,llama3_2_3b,sft,20,20,14,self_attn.v_proj,50,0.05,157286,1856763,3145728,0.5902490615844727,68138,0.0366971982961745,0.733945832444265,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3
llama,llama3_2_3b,sft,20,20,14,self_attn.v_proj,50,0.2,629146,1856763,3145728,0.5902490615844727,332824,0.1792495865115795,0.8962473627391705,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3
llama,llama3_2_3b,sft,160,160,14,self_attn.v_proj,16,0.05,157286,2519068,3145728,0.8007901509602865,110145,0.0437245044595858,0.8744923131406741,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,578b71549ce6c3a2330260c64033472471f8142832779df1fb6bc6a73d1c0b6b
llama,llama3_2_3b,sft,160,160,14,self_attn.v_proj,16,0.2,629146,2519068,3145728,0.8007901509602865,483762,0.1920400719631228,0.9601997493370548,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,578b71549ce6c3a2330260c64033472471f8142832779df1fb6bc6a73d1c0b6b
llama,llama3_2_3b,sft,160,160,14,self_attn.v_proj,32,0.05,157286,2519068,3145728,0.8007901509602865,106718,0.0423640806838084,0.8472837684302188,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,578b71549ce6c3a2330260c64033472471f8142832779df1fb6bc6a73d1c0b6b
llama,llama3_2_3b,sft,160,160,14,self_attn.v_proj,32,0.2,629146,2519068,3145728,0.8007901509602865,477625,0.1896038534886712,0.9480186647093214,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,578b71549ce6c3a2330260c64033472471f8142832779df1fb6bc6a73d1c0b6b
llama,llama3_2_3b,sft,160,160,14,self_attn.v_proj,50,0.05,157286,2519068,3145728,0.8007901509602865,104071,0.0413132952345867,0.8262680059999373,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,578b71549ce6c3a2330260c64033472471f8142832779df1fb6bc6a73d1c0b6b
llama,llama3_2_3b,sft,160,160,14,self_attn.v_proj,50,0.2,629146,2519068,3145728,0.8007901509602865,471396,0.1871311135705745,0.9356549729794614,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,578b71549ce6c3a2330260c64033472471f8142832779df1fb6bc6a73d1c0b6b
llama,llama3_2_3b,sft,320,320,14,self_attn.v_proj,16,0.05,157286,2670461,3145728,0.8489166895548502,120056,0.0449570317634296,0.8991429219072892,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ca7eba69e5d33044acf26267f512a1d401216f9c7bfd5fe1dd76ba23c78cd2c4
llama,llama3_2_3b,sft,320,320,14,self_attn.v_proj,16,0.2,629146,2670461,3145728,0.8489166895548502,516668,0.1934752089620481,0.9673754297695062,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ca7eba69e5d33044acf26267f512a1d401216f9c7bfd5fe1dd76ba23c78cd2c4
