model,arm,checkpoint,probe_name,layer,epsilon,state_rank_current,state_rank_base,absolute_contraction,relative_functional_contraction_module,tail_at_r,tail_at_r_minus_1,margin_below,margin_above,two_sided_tail_margin,stable_rank,entropy_effective_rank,top1_energy_share,top10_energy_share,top32_energy_share,stable_rank_base,entropy_effective_rank_base,stable_rank_contraction,entropy_effective_rank_contraction,module_count
llama,opd,40,E_ood,14,0.05,697.1428571428571,717.4285714285714,20.285714285714285,0.03465737166443904,0.049890845727817365,0.0500926685283581,0.0001091542721826427,9.266852835810144e-05,8.036076760401661e-05,5.524141355123476,199.00466011972551,0.37393434741877263,0.5308351992685382,0.6250680541486098,5.847751852800548,211.75172134221944,0.32361049767707284,12.747061222493913,7
llama,opd,40,E_ood,14,0.1,445.85714285714283,461.85714285714283,16.0,0.04035297873606774,0.09953077106381034,0.10019376217743793,0.00046922893618967155,0.00019376217743792359,0.00011231429030720512,5.524141355123476,199.00466011972551,0.37393434741877263,0.5308351992685382,0.6250680541486098,5.847751852800548,211.75172134221944,0.32361049767707284,12.747061222493913,7
llama,opd,80,E_general,14,0.01,1379.7142857142858,1393.7142857142858,14.0,0.011101640149203505,0.009976387598717483,0.010015967741278404,2.3612401282515636e-05,1.5967741278404895e-05,8.314807349866365e-06,7.5007246297598735,290.4972296293369,0.3540281999017591,0.4766973011886387,0.5768399613158097,7.9667951484733175,302.6426772076835,0.4660705187134438,12.145447578346605,7
llama,opd,80,E_general,14,0.025,1036.2857142857142,1050.7142857142858,14.428571428571429,0.016631433748013135,0.024963813659221023,0.025048416269818265,3.618634077897801e-05,4.841626981826251e-05,2.3471663672838517e-05,7.5007246297598735,290.4972296293369,0.3540281999017591,0.4766973011886387,0.5768399613158097,7.9667951484733175,302.6426772076835,0.4660705187134438,12.145447578346605,7
llama,opd,80,E_general,14,0.05,763.2857142857143,776.2857142857143,13.0,0.021549449039947394,0.049908277231169536,0.050091130211234146,9.172276883046402e-05,9.113021123414305e-05,6.329885617365808e-05,7.5007246297598735,290.4972296293369,0.3540281999017591,0.4766973011886387,0.5768399613158097,7.9667951484733175,302.6426772076835,0.4660705187134438,12.145447578346605,7
llama,opd,80,E_general,14,0.1,506.42857142857144,517.2857142857143,10.857142857142858,0.02917153894549464,0.09977757667341391,0.10037135141796415,0.00022242332658609285,0.0003713514179641335,0.00017165861806239007,7.5007246297598735,290.4972296293369,0.3540281999017591,0.4766973011886387,0.5768399613158097,7.9667951484733175,302.6426772076835,0.4660705187134438,12.145447578346605,7
llama,opd,80,E_if,14,0.01,1293.2857142857142,1319.857142857143,26.571428571428573,0.02181438476550148,0.00998248737048114,0.010019438808786708,1.7512629518859446e-05,1.9438808786706847e-05,1.35991110803875e-05,4.494984469342842,174.56479957231767,0.3937372917403051,0.5322911548429536,0.6325974688850777,4.77689328956354,189.90431991165755,0.2819088202206986,15.339520339339895,7
llama,opd,80,E_if,14,0.025,940.1428571428571,966.7142857142857,26.571428571428573,0.03095561285614786,0.024963754602672566,0.025047941315152557,3.624539732743507e-05,4.7941315152557575e-05,1.8387264983686945e-05,4.494984469342842,174.56479957231767,0.3937372917403051,0.5322911548429536,0.6325974688850777,4.77689328956354,189.90431991165755,0.2819088202206986,15.339520339339895,7
llama,opd,80,E_if,14,0.05,667.4285714285714,691.2857142857143,23.857142857142858,0.04095364551848031,0.049899841747707334,0.05009387500283544,0.00010015825229267087,9.387500283543746e-05,5.940541412687711e-05,4.494984469342842,174.56479957231767,0.3937372917403051,0.5322911548429536,0.6325974688850777,4.77689328956354,189.90431991165755,0.2819088202206986,15.339520339339895,7
llama,opd,80,E_if,14,0.1,416.7142857142857,435.7142857142857,19.0,0.0511084071160221,0.09968809643066544,0.10032890769309058,0.00031190356933456987,0.00032890769309058224,0.00023181375754344996,4.494984469342842,174.56479957231767,0.3937372917403051,0.5322911548429536,0.6325974688850777,4.77689328956354,189.90431991165755,0.2819088202206986,15.339520339339895,7
llama,opd,80,E_math,14,0.01,682.4285714285714,701.7142857142857,19.285714285714285,0.02898466558730523,0.0099750921347798,0.01002423380469825,2.49078652202004e-05,2.4233804698249e-05,1.0756971320958347e-05,4.460355567692415,106.34081368108889,0.40034762429607496,0.5528762291620068,0.6743941591049908,4.781656550492651,114.75218677756007,0.3213009828002367,8.411373096471188,7
llama,opd,80,E_math,14,0.025,478.14285714285717,495.14285714285717,17.0,0.03752445698828462,0.024958928953342303,0.025087908406905064,4.1071046657698206e-05,8.790840690506384e-05,1.8044462589881872e-05,4.460355567692415,106.34081368108889,0.40034762429607496,0.5528762291620068,0.6743941591049908,4.781656550492651,114.75218677756007,0.3213009828002367,8.411373096471188,7
llama,opd,80,E_math,14,0.05,331.42857142857144,345.42857142857144,14.0,0.047059415620016386,0.049897982985549226,0.05020340356711621,0.0001020170144507738,0.000203403567116205,7.113923796479056e-05,4.460355567692415,106.34081368108889,0.40034762429607496,0.5528762291620068,0.6743941591049908,4.781656550492651,114.75218677756007,0.3213009828002367,8.411373096471188,7
llama,opd,80,E_math,14,0.1,203.14285714285714,213.14285714285714,10.0,0.054839744853288026,0.09964862458495757,0.1005363188241278,0.00035137541504243197,0.0005363188241277779,0.00029449482519098923,4.460355567692415,106.34081368108889,0.40034762429607496,0.5528762291620068,0.6743941591049908,4.781656550492651,114.75218677756007,0.3213009828002367,8.411373096471188,7
llama,opd,80,E_ood,14,0.01,1316.857142857143,1343.5714285714287,26.714285714285715,0.0211238416188525,0.009975119442352503,0.010012954689916758,2.488055764749806e-05,1.2954689916758436e-05,9.201221478078042e-06,5.459108741796113,196.58748423852282,0.374041512400054,0.5317523857396675,0.6265137409716807,5.847751852800548,211.75172134221944,0.3886431110044346,15.164237103696623,7
llama,opd,80,E_ood,14,0.025,965.1428571428571,992.7142857142857,27.571428571428573,0.031008176784632104,0.024945991288068348,0.025031746041219567,5.4008711931655225e-05,3.1746041219563635e-05,2.153657292250366e-05,5.459108741796113,196.58748423852282,0.374041512400054,0.5317523857396675,0.6265137409716807,5.847751852800548,211.75172134221944,0.3886431110044346,15.164237103696623,7
llama,opd,80,E_ood,14,0.05,692.7142857142857,717.4285714285714,24.714285714285715,0.041146958403998735,0.049879561732217206,0.05008132458158423,0.00012043826778279544,8.132458158423185e-05,4.7966091788027064e-05,5.459108741796113,196.58748423852282,0.374041512400054,0.5317523857396675,0.6265137409716807,5.847751852800548,211.75172134221944,0.3886431110044346,15.164237103696623,7
llama,opd,80,E_ood,14,0.1,442.42857142857144,461.85714285714283,19.428571428571427,0.04626703780332557,0.09948128914097547,0.10014842604138997,0.0005187108590245317,0.0001484260413899739,6.830365930009638e-05,5.459108741796113,196.58748423852282,0.374041512400054,0.5317523857396675,0.6265137409716807,5.847751852800548,211.75172134221944,0.3886431110044346,15.164237103696623,7
llama,seqkd,20,E_general,14,0.01,1394.0,1393.7142857142858,-0.2857142857142857,0.0005748386282327927,0.00997153775225749,0.010011419897869966,2.84622477425122e-05,1.141989786996574e-05,5.461675978438907e-06,7.968279867190931,303.4063507728144,0.3503818805529866,0.47101213397502245,0.5705537651820409,7.9667951484733175,302.6426772076835,-0.001484718717614226,-0.7636735651308787,7
llama,seqkd,20,E_general,14,0.025,1050.7142857142858,1050.7142857142858,0.0,0.0017383925472503736,0.02497460255158443,0.02505924869598237,2.539744841557146e-05,5.9248695982372766e-05,2.1164051404558787e-05,7.968279867190931,303.4063507728144,0.3503818805529866,0.47101213397502245,0.5705537651820409,7.9667951484733175,302.6426772076835,-0.001484718717614226,-0.7636735651308787,7
llama,seqkd,20,E_general,14,0.05,776.8571428571429,776.2857142857143,-0.5714285714285714,0.0002641673896150351,0.04988734479929878,0.05006834979586267,0.00011265520070122766,6.834979586267466e-05,1.909718389673084e-05,7.968279867190931,303.4063507728144,0.3503818805529866,0.47101213397502245,0.5705537651820409,7.9667951484733175,302.6426772076835,-0.001484718717614226,-0.7636735651308787,7
llama,seqkd,20,E_general,14,0.1,517.5714285714286,517.2857142857143,-0.2857142857142857,0.0022688107165227856,0.09975876265232062,0.10034265319936311,0.0002412373476793925,0.0003426531993631077,0.00018417160854334154,7.968279867190931,303.4063507728144,0.3503818805529866,0.47101213397502245,0.5705537651820409,7.9667951484733175,302.6426772076835,-0.001484718717614226,-0.7636735651308787,7
llama,seqkd,20,E_if,14,0.01,1312.5714285714287,1319.857142857143,7.285714285714286,0.007096852404667794,0.009982808809691103,0.010020015330592963,1.71911903088966e-05,2.0015330592963185e-05,1.1309788914796112e-05,4.747546894477828,185.93641825865572,0.38826885691686736,0.5243704562111047,0.6252623135815696,4.77689328956354,189.90431991165755,0.029346395085712525,3.9679016530018587,7
llama,seqkd,20,E_if,14,0.025,959.2857142857143,966.7142857142857,7.428571428571429,0.009986873025779283,0.024956220543133473,0.025040074644918732,4.377945686652798e-05,4.0074644918731574e-05,3.189641028856156e-05,4.747546894477828,185.93641825865572,0.38826885691686736,0.5243704562111047,0.6252623135815696,4.77689328956354,189.90431991165755,0.029346395085712525,3.9679016530018587,7
llama,seqkd,20,E_if,14,0.05,684.2857142857143,691.2857142857143,7.0,0.014116381407210127,0.04992358016983178,0.05011403724751002,7.641983016821809e-05,0.00011403724751001484,5.9474022239513637e-05,4.747546894477828,185.93641825865572,0.38826885691686736,0.5243704562111047,0.6252623135815696,4.77689328956354,189.90431991165755,0.029346395085712525,3.9679016530018587,7
llama,seqkd,20,E_if,14,0.1,430.14285714285717,435.7142857142857,5.571428571428571,0.014978613583656918,0.09960074757550146,0.10022644751706387,0.00039925242449854813,0.0002264475170638745,0.00015920836557892622,4.747546894477828,185.93641825865572,0.38826885691686736,0.5243704562111047,0.6252623135815696,4.77689328956354,189.90431991165755,0.029346395085712525,3.9679016530018587,7
llama,seqkd,20,E_math,14,0.01,700.8571428571429,701.7142857142857,0.8571428571428571,0.0019347347884929066,0.009978403777947436,0.010027268808198533,2.159622205256529e-05,2.726880819853333e-05,1.4158017973034745e-05,4.784527298257855,114.90999574740603,0.3933716071800656,0.5424982916994797,0.6635070115410099,4.781656550492651,114.75218677756007,-0.0028707477652032093,-0.1578089698459524,7
llama,seqkd,20,E_math,14,0.025,494.85714285714283,495.14285714285717,0.2857142857142857,0.0013793898892065638,0.02491707701128078,0.02504395240443102,8.292298871922371e-05,4.3952404431019804e-05,1.8426538178798112e-05,4.784527298257855,114.90999574740603,0.3933716071800656,0.5424982916994797,0.6635070115410099,4.781656550492651,114.75218677756007,-0.0028707477652032093,-0.1578089698459524,7
llama,seqkd,20,E_math,14,0.05,345.14285714285717,345.42857142857144,0.2857142857142857,0.00449058911706614,0.04990538709339999,0.0502047151520611,9.46129066000112e-05,0.00020471515206109205,5.3088583246063294e-05,4.784527298257855,114.90999574740603,0.3933716071800656,0.5424982916994797,0.6635070115410099,4.781656550492651,114.75218677756007,-0.0028707477652032093,-0.1578089698459524,7
llama,seqkd,20,E_math,14,0.1,213.28571428571428,213.14285714285714,-0.14285714285714285,0.0017127208786481187,0.09964667089672308,0.1005093307285497,0.00035332910327693013,0.0005093307285496891,0.00028002426290314145,4.784527298257855,114.90999574740603,0.3933716071800656,0.5424982916994797,0.6635070115410099,4.781656550492651,114.75218677756007,-0.0028707477652032093,-0.1578089698459524,7
llama,seqkd,20,E_ood,14,0.01,1341.857142857143,1343.5714285714287,1.7142857142857142,0.002735961827925479,0.009979718551686317,0.01001810537768608,2.028144831368327e-05,1.8105377686079738e-05,8.77255332951975e-06,5.817852828558212,210.7151327777487,0.36892944140360984,0.5240645157593306,0.6177154187116111,5.847751852800548,211.75172134221944,0.02989902424233648,1.0365885644707538,7
llama,seqkd,20,E_ood,14,0.025,991.0,992.7142857142857,1.7142857142857142,0.0038541033804946447,0.024960434472906967,0.025046445766308465,3.9565527093035226e-05,4.644576630846224e-05,2.2253571927568156e-05,5.817852828558212,210.7151327777487,0.36892944140360984,0.5240645157593306,0.6177154187116111,5.847751852800548,211.75172134221944,0.02989902424233648,1.0365885644707538,7
llama,seqkd,20,E_ood,14,0.05,716.0,717.4285714285714,1.4285714285714286,0.004888603213005831,0.049886376917690996,0.05008650042788706,0.00011362308230900802,8.650042788705641e-05,5.8484369152215263e-05,5.817852828558212,210.7151327777487,0.36892944140360984,0.5240645157593306,0.6177154187116111,5.847751852800548,211.75172134221944,0.02989902424233648,1.0365885644707538,7
llama,seqkd,20,E_ood,14,0.1,460.7142857142857,461.85714285714283,1.1428571428571428,0.006170045655045449,0.0998608961934242,0.10052348027468706,0.00013910380657580372,0.0005234802746870556,0.00011816936629992225,5.817852828558212,210.7151327777487,0.36892944140360984,0.5240645157593306,0.6177154187116111,5.847751852800548,211.75172134221944,0.02989902424233648,1.0365885644707538,7
llama,seqkd,40,E_general,14,0.01,1393.5714285714287,1393.7142857142858,0.14285714285714285,0.0013925252540276046,0.009979782998887687,0.010019644662175614,2.021700111231183e-05,1.9644662175613906e-05,9.615571649140742e-06,7.994489380205762,304.22948474251615,0.35013477708698637,0.4705494233762515,0.570116899937778,7.9667951484733175,302.6426772076835,-0.027694231732443755,-1.5868075348326038,7
llama,seqkd,40,E_general,14,0.025,1051.0,1050.7142857142858,-0.2857142857142857,0.001904291536061867,0.024944144998340707,0.02502872285617453,5.585500165929819e-05,2.872285617452946e-05,9.499701437851865e-06,7.994489380205762,304.22948474251615,0.35013477708698637,0.4705494233762515,0.570116899937778,7.9667951484733175,302.6426772076835,-0.027694231732443755,-1.5868075348326038,7
llama,seqkd,40,E_general,14,0.05,776.7142857142857,776.2857142857143,-0.42857142857142855,0.002646959795721148,0.04990245368550354,0.0500841244674605,9.754631449645957e-05,8.412446746049185e-05,5.730128571956079e-05,7.994489380205762,304.22948474251615,0.35013477708698637,0.4705494233762515,0.570116899937778,7.9667951484733175,302.6426772076835,-0.027694231732443755,-1.5868075348326038,7
llama,seqkd,40,E_general,14,0.1,518.0,517.2857142857143,-0.7142857142857143,0.0028108096227264542,0.09968703801465305,0.10027525709008381,0.0003129619853469593,0.0002752570900838025,0.00023226623796021782,7.994489380205762,304.22948474251615,0.35013477708698637,0.4705494233762515,0.570116899937778,7.9667951484733175,302.6426772076835,-0.027694231732443755,-1.5868075348326038,7
llama,seqkd,40,E_if,14,0.01,1313.0,1319.857142857143,6.857142857142857,0.00709893044780644,0.009975530742540822,0.010012766799848919,2.4469257459178162e-05,1.2766799848919852e-05,5.777585243820632e-06,4.781273486961198,186.89497664453597,0.3872520674511512,0.5235426593868242,0.624676171506463,4.77689328956354,189.90431991165755,-0.004380197397657826,3.0093432671215936,7
llama,seqkd,40,E_if,14,0.025,959.7142857142857,966.7142857142857,7.0,0.009694475925090712,0.024948617148491448,0.025032484917997613,5.138285150855327e-05,3.248491799761174e-05,1.450127821322686e-05,4.781273486961198,186.89497664453597,0.3872520674511512,0.5235426593868242,0.624676171506463,4.77689328956354,189.90431991165755,-0.004380197397657826,3.0093432671215936,7
llama,seqkd,40,E_if,14,0.05,684.8571428571429,691.2857142857143,6.428571428571429,0.013643405988898053,0.04988342056475646,0.05007363883887508,0.00011657943524354616,7.363883887507543e-05,4.80662914758478e-05,4.781273486961198,186.89497664453597,0.3872520674511512,0.5235426593868242,0.624676171506463,4.77689328956354,189.90431991165755,-0.004380197397657826,3.0093432671215936,7
llama,seqkd,40,E_if,14,0.1,430.42857142857144,435.7142857142857,5.285714285714286,0.014479113084156418,0.09968863220581181,0.10031935210060704,0.0003113677941881903,0.0003193521006070375,0.00026417766665973375,4.781273486961198,186.89497664453597,0.3872520674511512,0.5235426593868242,0.624676171506463,4.77689328956354,189.90431991165755,-0.004380197397657826,3.0093432671215936,7
llama,seqkd,40,E_math,14,0.01,701.1428571428571,701.7142857142857,0.5714285714285714,0.0018533354164091845,0.009970267516913382,0.010019166055030905,2.973248308661716e-05,1.9166055030903966e-05,1.5168256588498144e-05,4.772956946088782,114.99666706967182,0.3931355686725412,0.5421362508203301,0.6632414398107691,4.781656550492651,114.75218677756007,0.008699604403868997,-0.24448029211174166,7
llama,seqkd,40,E_math,14,0.025,494.7142857142857,495.14285714285717,0.42857142857142855,0.002867705939970868,0.024959028681106388,0.025086032504358924,4.097131889361565e-05,8.603250435892196e-05,3.5082098802272686e-05,4.772956946088782,114.99666706967182,0.3931355686725412,0.5421362508203301,0.6632414398107691,4.781656550492651,114.75218677756007,0.008699604403868997,-0.24448029211174166,7
llama,seqkd,40,E_math,14,0.05,345.2857142857143,345.42857142857144,0.14285714285714285,0.004726356260374359,0.04990410244786098,0.05020387184391736,9.589755213901858e-05,0.00020387184391735296,8.006725290069853e-05,4.772956946088782,114.99666706967182,0.3931355686725412,0.5421362508203301,0.6632414398107691,4.781656550492651,114.75218677756007,0.008699604403868997,-0.24448029211174166,7
llama,seqkd,40,E_math,14,0.1,213.57142857142858,213.14285714285714,-0.42857142857142855,0.0005099898622525059,0.09963415297898627,0.10050149821385143,0.0003658470210137369,0.0005014982138514138,0.0002524777713011608,4.772956946088782,114.99666706967182,0.3931355686725412,0.5421362508203301,0.6632414398107691,4.781656550492651,114.75218677756007,0.008699604403868997,-0.24448029211174166,7
llama,seqkd,40,E_ood,14,0.01,1340.0,1343.5714285714287,3.5714285714285716,0.004580934832409467,0.00998518735125664,0.01002355033786542,1.4812648743360332e-05,2.355033786542057e-05,1.0652753793793637e-05,5.793282817172804,210.13040596184382,0.3688053479784013,0.5241914728599493,0.6179943591105649,5.847751852800548,211.75172134221944,0.054469035627744126,1.621315380375623,7
llama,seqkd,40,E_ood,14,0.025,989.1428571428571,992.7142857142857,3.5714285714285716,0.006880138378991334,0.024954922707680398,0.025040762827763168,4.5077292319604546e-05,4.076282776316678e-05,2.301740092963342e-05,5.793282817172804,210.13040596184382,0.3688053479784013,0.5241914728599493,0.6179943591105649,5.847751852800548,211.75172134221944,0.054469035627744126,1.621315380375623,7
llama,seqkd,40,E_ood,14,0.05,714.5714285714286,717.4285714285714,2.857142857142857,0.008094073996634999,0.04985577357168306,0.05005575127614339,0.0001442264283169437,5.5751276143390606e-05,4.763887342214874e-05,5.793282817172804,210.13040596184382,0.3688053479784013,0.5241914728599493,0.6179943591105649,5.847751852800548,211.75172134221944,0.054469035627744126,1.621315380375623,7
llama,seqkd,40,E_ood,14,0.1,459.7142857142857,461.85714285714283,2.142857142857143,0.008966547582255251,0.09982548181221748,0.10049308701876236,0.0001745181877825321,0.00049308701876236,0.00014355512359124595,5.793282817172804,210.13040596184382,0.3688053479784013,0.5241914728599493,0.6179943591105649,5.847751852800548,211.75172134221944,0.054469035627744126,1.621315380375623,7
llama,seqkd,80,E_general,14,0.01,1393.7142857142858,1393.7142857142858,0.0,0.00170410740648265,0.009980399354298666,0.010020286477749022,1.96006457013335e-05,2.028647774902121e-05,1.164194299683784e-05,7.94510987107587,303.90670446275044,0.3503399018711772,0.4704623446671225,0.5699544091022773,7.9667951484733175,302.6426772076835,0.021685277397448015,-1.264027255066908,7
llama,seqkd,80,E_general,14,0.025,1051.0,1050.7142857142858,-0.2857142857142857,0.003293600783148348,0.024947474681653346,0.025032228220905617,5.252531834665429e-05,3.222822090561693e-05,2.3729899645537245e-05,7.94510987107587,303.90670446275044,0.3503399018711772,0.4704623446671225,0.5699544091022773,7.9667951484733175,302.6426772076835,0.021685277397448015,-1.264027255066908,7
llama,seqkd,80,E_general,14,0.05,776.7142857142857,776.2857142857143,-0.42857142857142855,0.004528324512839655,0.049942495970265836,0.05012463003680374,5.750402973416442e-05,0.0001246300368037392,4.7818544016300326e-05,7.94510987107587,303.90670446275044,0.3503399018711772,0.4704623446671225,0.5699544091022773,7.9667951484733175,302.6426772076835,0.021685277397448015,-1.264027255066908,7
llama,seqkd,80,E_general,14,0.1,518.4285714285714,517.2857142857143,-1.1428571428571428,0.0021105865832134175,0.09961579352880849,0.10020760704095978,0.0003842064711915065,0.0002076070409597738,0.00017042784705746067,7.94510987107587,303.90670446275044,0.3503399018711772,0.4704623446671225,0.5699544091022773,7.9667951484733175,302.6426772076835,0.021685277397448015,-1.264027255066908,7
llama,seqkd,80,E_if,14,0.01,1313.2857142857142,1319.857142857143,6.571428571428571,0.007222452078384178,0.009985546948758016,0.010022819142602526,1.4453051241983955e-05,2.2819142602524346e-05,9.773726668521362e-06,4.756270572790773,186.40126990097522,0.3872756112937898,0.5235717211174669,0.6246450093046884,4.77689328956354,189.90431991165755,0.020622716772767977,3.503050010682347,7
llama,seqkd,80,E_if,14,0.025,960.0,966.7142857142857,6.714285714285714,0.010051808803990746,0.024958997372811962,0.025042883853688885,4.100262718804039e-05,4.288385368888447e-05,1.6810978868394615e-05,4.756270572790773,186.40126990097522,0.3872756112937898,0.5235717211174669,0.6246450093046884,4.77689328956354,189.90431991165755,0.020622716772767977,3.503050010682347,7
llama,seqkd,80,E_if,14,0.05,685.4285714285714,691.2857142857143,5.857142857142857,0.012837828086656266,0.04984701873447799,0.050037121704410596,0.00015298126552201158,3.712170441059541e-05,3.507455355873954e-05,4.756270572790773,186.40126990097522,0.3872756112937898,0.5235717211174669,0.6246450093046884,4.77689328956354,189.90431991165755,0.020622716772767977,3.503050010682347,7
llama,seqkd,80,E_if,14,0.1,431.0,435.7142857142857,4.714285714285714,0.013229034102271288,0.09967318115277644,0.10030694088639673,0.00032681884722356766,0.0003069408863967314,0.00024847352943499094,4.756270572790773,186.40126990097522,0.3872756112937898,0.5235717211174669,0.6246450093046884,4.77689328956354,189.90431991165755,0.020622716772767977,3.503050010682347,7
llama,seqkd,80,E_math,14,0.01,699.7142857142857,701.7142857142857,2.0,0.004581858468525683,0.009973948760509735,0.010022841042753517,2.6051239490264824e-05,2.2841042753517872e-05,9.577706552513121e-06,4.693452629397231,113.64944358269112,0.3944315089290436,0.5435890971325751,0.6646252555212181,4.781656550492651,114.75218677756007,0.0882039210954196,1.102743194868952,7
llama,seqkd,80,E_math,14,0.025,493.2857142857143,495.14285714285717,1.8571428571428572,0.006938048844642267,0.024969789533340087,0.025097030043548713,3.0210466659916324e-05,9.70300435487117e-05,3.0210466659916324e-05,4.693452629397231,113.64944358269112,0.3944315089290436,0.5435890971325751,0.6646252555212181,4.781656550492651,114.75218677756007,0.0882039210954196,1.102743194868952,7
llama,seqkd,80,E_math,14,0.05,344.42857142857144,345.42857142857144,1.0,0.007357152413892855,0.04978140631116791,0.05008139448085023,0.00021859368883208965,8.139448085022026e-05,5.047762641585586e-05,4.693452629397231,113.64944358269112,0.3944315089290436,0.5435890971325751,0.6646252555212181,4.781656550492651,114.75218677756007,0.0882039210954196,1.102743194868952,7
llama,seqkd,80,E_math,14,0.1,212.71428571428572,213.14285714285714,0.42857142857142855,0.007607825478278006,0.09964687446814684,0.10051879556440976,0.00035312553185315454,0.0005187955644097515,0.00018344705660290617,4.693452629397231,113.64944358269112,0.3944315089290436,0.5435890971325751,0.6646252555212181,4.781656550492651,114.75218677756007,0.0882039210954196,1.102743194868952,7
llama,seqkd,80,E_ood,14,0.01,1338.7142857142858,1343.5714285714287,4.857142857142857,0.006148988479443805,0.009978936499107761,0.010017235840703475,2.1063500892238387e-05,1.723584070347347e-05,4.442627941926222e-06,5.720449021264934,208.0537807861696,0.36938137428457274,0.5253109284479833,0.6190412053165816,5.847751852800548,211.75172134221944,0.12730283153561378,3.697940556049871,7
llama,seqkd,80,E_ood,14,0.025,987.4285714285714,992.7142857142857,5.285714285714286,0.010092762626533051,0.024961047606583207,0.025046927198904993,3.8952393416796e-05,4.692719890498938e-05,2.615577435407484e-05,5.720449021264934,208.0537807861696,0.36938137428457274,0.5253109284479833,0.6190412053165816,5.847751852800548,211.75172134221944,0.12730283153561378,3.697940556049871,7
llama,seqkd,80,E_ood,14,0.05,713.0,717.4285714285714,4.428571428571429,0.012642954682256837,0.04986830408242015,0.05007061733063539,0.00013169591757985152,7.061733063538713e-05,3.226239810469521e-05,5.720449021264934,208.0537807861696,0.36938137428457274,0.5253109284479833,0.6190412053165816,5.847751852800548,211.75172134221944,0.12730283153561378,3.697940556049871,7
llama,seqkd,80,E_ood,14,0.1,458.42857142857144,461.85714285714283,3.4285714285714284,0.01179605728926672,0.09976146532827027,0.10043258504891965,0.00023853467172974183,0.0004325850489196513,0.00023474737351103899,5.720449021264934,208.0537807861696,0.36938137428457274,0.5253109284479833,0.6190412053165816,5.847751852800548,211.75172134221944,0.12730283153561378,3.697940556049871,7
llama,sft,20,E_general,14,0.01,1391.0,1393.7142857142858,2.7142857142857144,0.0016746636016153461,0.009978331348934675,0.010018093629336824,2.166865106532738e-05,1.8093629336824496e-05,1.2627600566337658e-05,7.8201410821173765,299.2752696531314,0.3500956314989967,0.47162058706432247,0.5721093915204243,7.9667951484733175,302.6426772076835,0.14665406635594044,3.3674075545521895,7
llama,sft,20,E_general,14,0.025,1047.5714285714287,1050.7142857142858,3.142857142857143,0.0027398643751257003,0.024964327761891742,0.025048909794589465,3.567223810826226e-05,4.890979458946244e-05,2.7229640604182442e-05,7.8201410821173765,299.2752696531314,0.3500956314989967,0.47162058706432247,0.5721093915204243,7.9667951484733175,302.6426772076835,0.14665406635594044,3.3674075545521895,7
llama,sft,20,E_general,14,0.05,773.4285714285714,776.2857142857143,2.857142857142857,0.002581348088222558,0.04992099829478331,0.050102569661294116,7.900170521669275e-05,0.00010256966129411052,5.360232908252295e-05,7.8201410821173765,299.2752696531314,0.3500956314989967,0.47162058706432247,0.5721093915204243,7.9667951484733175,302.6426772076835,0.14665406635594044,3.3674075545521895,7
llama,sft,20,E_general,14,0.1,514.5714285714286,517.2857142857143,2.7142857142857144,0.002952410289428575,0.09962633898604457,0.10019922626773911,0.0003736610139554314,0.00019922626773909952,0.00011940988813243752,7.8201410821173765,299.2752696531314,0.3500956314989967,0.47162058706432247,0.5721093915204243,7.9667951484733175,302.6426772076835,0.14665406635594044,3.3674075545521895,7
llama,sft,20,E_if,14,0.01,1313.142857142857,1319.857142857143,6.714285714285714,0.005463883411743696,0.009990130121693853,0.010027367667671646,9.869878306147206e-06,2.7367667671646012e-05,6.563820517249735e-06,4.698641473953702,185.45546905983844,0.3878389518268651,0.5238378890049845,0.6249384250678238,4.77689328956354,189.90431991165755,0.07825181560983786,4.448850851819117,7
llama,sft,20,E_if,14,0.025,959.8571428571429,966.7142857142857,6.857142857142857,0.007003173703620142,0.02496827684349919,0.02505196846607723,3.172315650081169e-05,5.1968466077225873e-05,2.807920132534905e-05,4.698641473953702,185.45546905983844,0.3878389518268651,0.5238378890049845,0.6249384250678238,4.77689328956354,189.90431991165755,0.07825181560983786,4.448850851819117,7
llama,sft,20,E_if,14,0.05,684.7142857142857,691.2857142857143,6.571428571428571,0.009356542148119833,0.04993166933000811,0.05012149016072419,6.833066999188873e-05,0.00012149016072418386,4.598749386837706e-05,4.698641473953702,185.45546905983844,0.3878389518268651,0.5238378890049845,0.6249384250678238,4.77689328956354,189.90431991165755,0.07825181560983786,4.448850851819117,7
llama,sft,20,E_if,14,0.1,430.2857142857143,435.7142857142857,5.428571428571429,0.011178174280363754,0.09978963992540225,0.10041105435455966,0.00021036007459774536,0.00041105435455965545,0.00011869316078368108,4.698641473953702,185.45546905983844,0.3878389518268651,0.5238378890049845,0.6249384250678238,4.77689328956354,189.90431991165755,0.07825181560983786,4.448850851819117,7
llama,sft,20,E_math,14,0.01,695.8571428571429,701.7142857142857,5.857142857142857,0.00832907756038606,0.009974627201424629,0.01002337564158114,2.537279857537145e-05,2.3375641581140478e-05,9.66081745346194e-06,4.660582034175568,111.82685493764758,0.3947832683110853,0.5454130418442386,0.6671481592447671,4.781656550492651,114.75218677756007,0.12107451631708407,2.925331839912488,7
